"Date","Comp","Negative","Neutral","Positive"
"2018-10-22","-0.796","0.164","0.796","0.04"
"2018-10-23","0.778","0.047","0.825","0.128"
"2018-10-24","0.128","0.053","0.885","0.062"
"2018-10-25","0.908","0.073","0.682","0.245"
"2018-10-26","0.026","0.089","0.809","0.102"
"2018-10-27","0","0","1","0"
"2018-10-28","0.077","0.049","0.899","0.051"
"2018-10-29","0.612","0.054","0.88","0.067"
"2018-10-30","0.923","0.018","0.781","0.201"
"2018-10-31","0.931","0","0.836","0.164"
"2018-11-01","0.382","0.102","0.736","0.162"
"2018-11-02","0.91","0.036","0.709","0.255"
"2018-11-03","0.966","0.018","0.702","0.281"
"2018-11-04","0.969","0.023","0.687","0.29"
"2018-11-05","0.904","0.038","0.838","0.124"
"2018-11-06","0.778","0","0.918","0.082"
"2018-11-07","0.961","0.04","0.673","0.288"
"2018-11-08","0.572","0","0.92","0.08"
"2018-11-09","-0.649","0.093","0.858","0.048"
"2018-11-10","0.84","0.07","0.802","0.128"
"2018-11-11","0.927","0.051","0.671","0.278"
"2018-11-12","0.026","0.117","0.777","0.105"
"2018-11-13","0.273","0.099","0.801","0.1"
"2018-11-14","0.158","0.077","0.837","0.085"
"2018-11-15","0.886","0","0.749","0.251"
"2018-11-16","0.956","0.023","0.771","0.206"
"2018-11-17","0.296","0","0.962","0.038"
"2018-11-18","0.856","0.034","0.814","0.152"
"2018-11-19","0.952","0.103","0.711","0.186"
"2018-11-20","0.914","0.071","0.703","0.226"
"2018-11-21","0.966","0.06","0.604","0.335"
"2018-11-22","0.178","0.026","0.939","0.035"
"2018-11-23","0.743","0.087","0.763","0.15"
"2018-11-24","-0.542","0.063","0.9","0.037"
"2018-11-25","0.889","0","0.83","0.17"
"2018-11-26","0.758","0.025","0.88","0.095"
"2018-11-27","0.7","0.048","0.81","0.141"
"2018-11-28","0.557","0.102","0.791","0.107"
"2018-11-29","0.978","0.015","0.791","0.195"
"2018-11-30","0.44","0.074","0.825","0.1"
"2018-12-01","0.987","0","0.557","0.443"
"2018-12-02","0.988","0","0.542","0.458"
"2018-12-03","0.421","0.044","0.868","0.088"
"2018-12-04","0.988","0.015","0.611","0.374"
"2018-12-05","-0.772","0.182","0.763","0.055"
"2018-12-06","0.908","0.074","0.757","0.169"
"2018-12-07","0.361","0","0.938","0.062"
"2018-12-08","0.919","0","0.797","0.203"
"2018-12-09","0.796","0.044","0.79","0.166"
"2018-12-10","0.91","0.036","0.86","0.103"
"2018-12-11","0.902","0","0.859","0.141"
"2018-12-12","0.982","0.097","0.6","0.302"
"2018-12-13","0.7","0.142","0.682","0.176"
"2018-12-14","0.818","0.082","0.715","0.203"
"2018-12-15","0.052","0.111","0.761","0.128"
"2018-12-16","0.949","0.074","0.669","0.257"
"2018-12-17","0.977","0","0.746","0.254"
"2018-12-18","0.859","0","0.871","0.129"
"2018-12-19","0.84","0.076","0.734","0.19"
"2018-12-20","0.981","0.096","0.536","0.368"
"2018-12-21","-0.494","0.102","0.835","0.062"
"2018-12-22","0.991","0.014","0.689","0.297"
"2018-12-23","0.993","0.023","0.662","0.315"
"2018-12-24","0.077","0.068","0.823","0.108"
"2018-12-25","0.778","0.05","0.832","0.118"
"2018-12-26","0.913","0","0.814","0.186"
"2018-12-27","0.715","0.051","0.788","0.161"
"2018-12-28","0.774","0.144","0.642","0.214"
"2018-12-29","0.984","0.038","0.677","0.284"
"2018-12-30","0.981","0.061","0.666","0.272"
"2018-12-31","0.904","0.008","0.916","0.076"
"2019-01-01","0.866","0.043","0.755","0.202"
"2019-01-02","0.937","0.072","0.654","0.274"
"2019-01-03","-0.128","0.135","0.738","0.127"
"2019-01-04","0.128","0.111","0.769","0.119"
"2019-01-05","-0.758","0.203","0.709","0.088"
"2019-01-06","0.837","0.049","0.83","0.122"
"2019-01-07","0.625","0.051","0.857","0.093"
"2019-01-08","0.962","0.085","0.669","0.246"
"2019-01-09","-0.718","0.069","0.931","0"
"2019-01-10","0.511","0.04","0.891","0.069"
"2019-01-11","0.939","0.105","0.577","0.318"
"2019-01-12","0.807","0","0.828","0.172"
"2019-01-13","0.922","0.034","0.806","0.161"
"2019-01-14","0.985","0","0.665","0.335"
"2019-01-15","0.836","0.137","0.627","0.236"
"2019-01-16","0.967","0.028","0.787","0.185"
"2019-01-17","0.944","0.058","0.671","0.271"
"2019-01-18","0.852","0.101","0.661","0.238"
"2019-01-19","0.973","0.029","0.703","0.268"
"2019-01-20","0.44","0.059","0.86","0.081"
"2019-01-21","0.977","0","0.681","0.319"
"2019-01-22","0.975","0","0.729","0.271"
"2019-01-23","0.975","0","0.599","0.401"
"2019-01-24","0.963","0.023","0.782","0.194"
"2019-01-25","0.976","0","0.688","0.312"
"2019-01-26","-0.765","0.113","0.83","0.057"
"2019-01-27","0.421","0.053","0.864","0.083"
"2019-01-28","0.966","0.036","0.699","0.264"
"2019-01-29","0.709","0.021","0.872","0.108"
"2019-01-30","0.985","0","0.682","0.318"
"2019-01-31","0.382","0.137","0.69","0.173"
"2019-02-01","0.951","0.095","0.545","0.36"
"2019-02-02","0.886","0","0.727","0.273"
"2019-02-03","-0.226","0.165","0.66","0.174"
"2019-02-04","0.128","0.035","0.905","0.06"
"2019-02-05","0.988","0.019","0.676","0.305"
"2019-02-06","-0.25","0.073","0.855","0.073"
"2019-02-07","0.896","0.027","0.856","0.117"
"2019-02-08","0.727","0.074","0.809","0.117"
"2019-02-09","0.967","0","0.611","0.389"
"2019-02-10","0.982","0.055","0.698","0.247"
"2019-02-11","0.949","0","0.737","0.263"
"2019-02-12","0.989","0.048","0.726","0.226"
"2019-02-13","0.962","0.028","0.778","0.194"
"2019-02-14","0.95","0.095","0.653","0.252"
"2019-02-15","0.883","0.067","0.681","0.253"
"2019-02-16","0.989","0.045","0.554","0.401"
"2019-02-17","0.98","0.052","0.626","0.322"
"2019-02-18","0.922","0.042","0.77","0.188"
"2019-02-19","0.66","0.024","0.87","0.106"
"2019-02-20","0.941","0","0.851","0.149"
"2019-02-21","0.459","0.077","0.809","0.114"
"2019-02-22","0.459","0","0.957","0.043"
"2019-02-23","0.975","0.036","0.729","0.234"
"2019-02-24","0.978","0.066","0.583","0.351"
"2019-02-25","0.972","0.016","0.784","0.2"
"2019-02-26","0.796","0.014","0.872","0.115"
"2019-02-27","0.99","0.029","0.487","0.483"
"2019-02-28","0.972","0.065","0.568","0.366"
"2019-03-01","0.052","0.063","0.858","0.079"
"2019-03-02","0.938","0","0.791","0.209"
"2019-03-03","0.318","0.031","0.919","0.051"
"2019-03-04","0.958","0.039","0.715","0.246"
"2019-03-05","0.421","0.151","0.674","0.175"
"2019-03-06","0.374","0.096","0.787","0.117"
"2019-03-07","0","0","1","0"
"2019-03-08","0.578","0.076","0.812","0.112"
"2019-03-09","0.98","0.043","0.759","0.198"
"2019-03-10","0.34","0.057","0.867","0.075"
"2019-03-11","0.875","0.063","0.775","0.161"
"2019-03-12","0.957","0.047","0.756","0.197"
"2019-03-13","0.832","0.024","0.856","0.12"
"2019-03-14","0.969","0.024","0.764","0.212"
"2019-03-15","-0.649","0.079","0.871","0.05"
"2019-03-16","0.975","0","0.593","0.407"
"2019-03-17","0.988","0.029","0.719","0.252"
"2019-03-18","0.982","0.014","0.759","0.227"
"2019-03-19","0.987","0","0.575","0.425"
"2019-03-20","0.67","0","0.901","0.099"
"2019-03-21","0.959","0.05","0.673","0.277"
"2019-03-22","0.382","0.086","0.786","0.127"
"2019-03-23","0.968","0.04","0.524","0.437"
"2019-03-24","0.896","0.029","0.822","0.149"
"2019-03-25","0.807","0.095","0.694","0.212"
"2019-03-26","-0.66","0.116","0.884","0"
"2019-03-27","0.912","0.048","0.755","0.197"
"2019-03-28","0.691","0.038","0.852","0.11"
"2019-03-29","0.64","0.059","0.768","0.173"
"2019-03-30","0.972","0.137","0.564","0.299"
"2019-03-31","0.991","0","0.484","0.516"
"2019-04-01","0.957","0.069","0.711","0.221"
"2019-04-02","0.886","0","0.863","0.137"
"2019-04-03","0.954","0.114","0.545","0.342"
"2019-04-04","0.862","0.064","0.786","0.151"
"2019-04-05","0.957","0.022","0.743","0.234"
"2019-04-06","0.974","0.054","0.681","0.265"
"2019-04-07","0.991","0.08","0.644","0.277"
"2019-04-08","0.228","0.042","0.875","0.082"
"2019-04-09","-0.963","0.245","0.755","0"
"2019-04-10","0.902","0.047","0.82","0.133"
"2019-04-11","0.906","0.058","0.782","0.16"
"2019-04-12","0.953","0.062","0.727","0.211"
"2019-04-13","0.988","0","0.602","0.398"
"2019-04-14","0.951","0.043","0.775","0.181"
"2019-04-15","0.993","0.012","0.62","0.368"
"2019-04-16","-0.76","0.173","0.765","0.062"
"2019-04-17","0.964","0.059","0.685","0.257"
"2019-04-18","0.052","0.087","0.812","0.101"
"2019-04-19","0.941","0.05","0.741","0.209"
"2019-04-20","0.859","0.08","0.707","0.213"
"2019-04-21","0.976","0","0.775","0.225"
"2019-04-22","0.972","0.028","0.755","0.218"
"2019-04-23","-0.732","0.231","0.604","0.165"
"2019-04-24","0.802","0.04","0.794","0.167"
"2019-04-25","0.98","0.02","0.706","0.275"
"2019-04-26","0.405","0.026","0.928","0.046"
"2019-04-27","0.98","0","0.659","0.341"
"2019-04-28","0.968","0","0.804","0.196"
"2019-04-29","0.975","0","0.617","0.383"
"2019-04-30","0.836","0.057","0.816","0.127"
"2019-05-01","0.637","0","0.929","0.071"
"2019-05-02","0.848","0.083","0.749","0.168"
"2019-05-03","-0.691","0.132","0.774","0.094"
"2019-05-04","0.93","0.021","0.826","0.153"
"2019-05-05","0.958","0.016","0.823","0.16"
"2019-05-06","0.936","0.061","0.687","0.253"
"2019-05-07","0.974","0","0.604","0.396"
"2019-05-08","0.955","0.071","0.667","0.262"
"2019-05-09","0.949","0.045","0.649","0.306"
"2019-05-10","0.96","0.072","0.661","0.267"
"2019-05-11","0.986","0","0.632","0.368"
"2019-05-12","0.973","0","0.637","0.363"
"2019-05-13","-0.785","0.166","0.784","0.05"
"2019-05-14","0.964","0.066","0.636","0.298"
"2019-05-15","0.967","0","0.623","0.377"
"2019-05-16","0.972","0.024","0.763","0.213"
"2019-05-17","0.962","0.099","0.6","0.301"
"2019-05-18","0.922","0.032","0.743","0.224"
"2019-05-19","0.994","0.018","0.517","0.466"
"2019-05-20","0.967","0","0.617","0.383"
"2019-05-21","0.808","0.081","0.768","0.151"
"2019-05-22","-0.801","0.135","0.763","0.102"
"2019-05-23","0.967","0","0.697","0.303"
"2019-05-24","0.952","0","0.78","0.22"
"2019-05-25","0.881","0.052","0.655","0.294"
"2019-05-26","0.971","0","0.796","0.204"
"2019-05-27","0.875","0.092","0.707","0.2"
"2019-05-28","0.981","0","0.624","0.376"
"2019-05-29","0.948","0.077","0.564","0.359"
"2019-05-30","0.621","0.047","0.878","0.074"
"2019-05-31","0.956","0","0.802","0.198"
"2019-06-01","0.991","0","0.652","0.348"
"2019-06-02","-0.599","0.116","0.796","0.088"
"2019-06-03","0.586","0.027","0.877","0.096"
"2019-06-04","0.891","0.048","0.712","0.239"
"2019-06-05","0","0","1","0"
"2019-06-06","0.955","0.041","0.688","0.272"
"2019-06-07","0.961","0.068","0.708","0.224"
"2019-06-08","0.914","0.082","0.64","0.279"
"2019-06-09","-0.599","0.113","0.773","0.114"
"2019-06-10","0.077","0.137","0.724","0.139"
"2019-06-11","0.958","0.023","0.751","0.225"
"2019-06-12","0.785","0","0.899","0.101"
"2019-06-13","0.973","0.031","0.815","0.154"
"2019-06-14","0.926","0.011","0.867","0.122"
"2019-06-15","0.818","0.061","0.797","0.142"
"2019-06-16","0.077","0.03","0.933","0.037"
"2019-06-17","0.819","0","0.913","0.087"
"2019-06-18","0.34","0.049","0.886","0.065"
"2019-06-19","0.25","0.057","0.866","0.077"
"2019-06-20","0.977","0","0.813","0.187"
"2019-06-21","0.949","0.026","0.821","0.153"
"2019-06-22","0.695","0.048","0.86","0.092"
"2019-06-23","-0.459","0.096","0.837","0.067"
"2019-06-24","-0.296","0.079","0.859","0.062"
"2019-06-25","0.966","0","0.755","0.245"
"2019-06-26","0.775","0.03","0.864","0.107"
"2019-06-27","0.511","0.031","0.895","0.074"
"2019-06-28","0.904","0.011","0.872","0.118"
"2019-06-29","0.896","0.019","0.863","0.118"
"2019-06-30","0.936","0.022","0.775","0.203"
"2019-07-01","0.902","0.095","0.688","0.217"
"2019-07-02","0.318","0.052","0.867","0.081"
"2019-07-03","0.859","0","0.837","0.163"
"2019-07-04","0.906","0.077","0.742","0.181"
"2019-07-05","0.623","0.045","0.856","0.099"
"2019-07-06","0.964","0","0.797","0.203"
"2019-07-07","0.976","0","0.863","0.137"
"2019-07-08","0.361","0","0.952","0.048"
"2019-07-09","0.34","0.051","0.876","0.073"
"2019-07-10","0.586","0.015","0.933","0.051"
"2019-07-11","0.96","0.017","0.856","0.127"
"2019-07-12","0.902","0.086","0.729","0.185"
"2019-07-13","0.954","0","0.718","0.282"
"2019-07-14","0.94","0.061","0.8","0.138"
"2019-07-15","0.955","0","0.83","0.17"
"2019-07-16","0.735","0","0.879","0.121"
"2019-07-17","0.973","0.01","0.813","0.177"
"2019-07-18","0.819","0.06","0.81","0.13"
"2019-07-19","0.198","0.045","0.88","0.076"
"2019-07-20","0.477","0.108","0.706","0.186"
"2019-07-21","0.927","0.065","0.714","0.221"
"2019-07-22","0.958","0.01","0.845","0.145"
"2019-07-23","0.599","0.041","0.85","0.11"
"2019-07-24","0.966","0.057","0.768","0.175"
"2019-07-25","0.967","0","0.851","0.149"
"2019-07-26","0.956","0.044","0.754","0.202"
"2019-07-27","0.791","0","0.919","0.081"
"2019-07-28","-0.026","0.023","0.954","0.022"
"2019-07-29","0.296","0","0.977","0.023"
"2019-07-30","-0.273","0.045","0.919","0.036"
"2019-07-31","0.764","0.024","0.895","0.081"
"2019-08-01","-0.34","0.063","0.897","0.04"
"2019-08-02","-0.599","0.069","0.915","0.016"
"2019-08-03","0.982","0","0.74","0.26"
"2019-08-04","0.933","0","0.84","0.16"
"2019-08-05","0.955","0.012","0.837","0.151"
"2019-08-06","0.535","0","0.952","0.048"
"2019-08-07","0.813","0.045","0.857","0.098"
"2019-08-08","0.906","0.03","0.743","0.227"
"2019-08-09","0.866","0","0.877","0.123"
"2019-08-10","-0.34","0.062","0.906","0.032"
"2019-08-11","-0.178","0.049","0.9","0.051"
"2019-08-12","0.927","0.022","0.828","0.15"
"2019-08-13","-0.421","0.101","0.827","0.073"
"2019-08-14","0.854","0.096","0.725","0.179"
"2019-08-15","0.908","0.024","0.811","0.166"
"2019-08-16","-0.856","0.077","0.908","0.016"
"2019-08-17","-0.318","0.105","0.803","0.092"
"2019-08-18","0.827","0.051","0.803","0.146"
"2019-08-19","0.889","0.093","0.704","0.203"
"2019-08-20","-0.052","0.071","0.86","0.069"
"2019-08-21","0.822","0.025","0.863","0.112"
"2019-08-22","0.945","0.009","0.851","0.14"
"2019-08-23","-0.241","0.096","0.804","0.1"
"2019-08-24","0.898","0.032","0.785","0.183"
"2019-08-25","-0.778","0.139","0.805","0.056"
"2019-08-26","0.963","0.037","0.703","0.261"
"2019-08-27","0.477","0.041","0.862","0.097"
"2019-08-28","0.226","0.064","0.861","0.075"
"2019-08-29","0.962","0.057","0.748","0.195"
"2019-08-30","0.572","0","0.919","0.081"
"2019-08-31","0.848","0.029","0.877","0.095"
"2019-09-01","0.818","0.018","0.896","0.086"
"2019-09-02","0.862","0.024","0.855","0.12"
"2019-09-03","0.832","0.019","0.867","0.113"
"2019-09-04","-0.822","0.144","0.856","0"
"2019-09-05","0.919","0.032","0.837","0.131"
"2019-09-06","0.421","0.047","0.844","0.109"
"2019-09-07","0.967","0.037","0.717","0.246"
"2019-09-08","0.944","0.04","0.814","0.146"
"2019-09-09","0.862","0.039","0.822","0.139"
"2019-09-10","-0.765","0.092","0.896","0.012"
"2019-09-11","0.959","0.028","0.818","0.154"
"2019-09-12","-0.052","0.152","0.681","0.166"
"2019-09-13","0.103","0.177","0.629","0.194"
"2019-09-14","0.785","0","0.912","0.088"
"2019-09-15","0.485","0.046","0.894","0.06"
"2019-09-16","0.875","0.051","0.82","0.129"
"2019-09-17","0.802","0.039","0.784","0.177"
"2019-09-18","0.765","0.04","0.839","0.122"
"2019-09-19","0.868","0.067","0.777","0.156"
"2019-09-20","0.785","0.044","0.872","0.083"
"2019-09-21","0.947","0","0.719","0.281"
"2019-09-22","-0.599","0.093","0.87","0.038"
"2019-09-23","0.296","0.082","0.825","0.093"
"2019-09-24","0.862","0.023","0.896","0.08"
"2019-09-25","0.771","0.057","0.833","0.111"
"2019-09-26","0.947","0.056","0.812","0.132"
"2019-09-27","0.878","0.04","0.802","0.158"
"2019-09-28","0.949","0.014","0.862","0.124"
"2019-09-29","0.912","0.038","0.699","0.263"
"2019-09-30","0.965","0.045","0.668","0.287"
"2019-10-01","0.743","0","0.902","0.098"
"2019-10-02","0.772","0.046","0.809","0.145"
"2019-10-03","0.026","0.044","0.898","0.058"
"2019-10-04","0.34","0.032","0.913","0.054"
"2019-10-05","-0.914","0.135","0.847","0.019"
"2019-10-06","0.778","0","0.9","0.1"
"2019-10-07","0.459","0.012","0.953","0.035"
"2019-10-08","0.958","0","0.767","0.233"
"2019-10-09","0.86","0.026","0.873","0.1"
"2019-10-10","0.802","0.088","0.712","0.2"
"2019-10-11","0.944","0.055","0.788","0.157"
"2019-10-12","0.774","0.019","0.898","0.082"
"2019-10-13","0.649","0.03","0.871","0.099"
"2019-10-14","0.881","0.039","0.721","0.239"
"2019-10-15","0.968","0","0.785","0.215"
"2019-10-16","0.927","0.03","0.763","0.207"
"2019-10-17","0.955","0","0.812","0.188"
"2019-10-18","0.827","0.04","0.849","0.111"
"2019-10-19","0.84","0.015","0.897","0.087"
"2019-10-20","0.904","0","0.811","0.189"
"2019-10-21","0.727","0.042","0.819","0.14"
"2019-10-22","0.859","0.043","0.817","0.14"
"2019-10-23","0.937","0.025","0.839","0.136"
"2019-10-24","0.818","0.07","0.742","0.188"
"2019-10-25","0.7","0.019","0.891","0.09"
"2019-10-26","0.937","0","0.83","0.17"
"2019-10-27","-0.872","0.112","0.839","0.05"
"2019-10-28","-0.751","0.17","0.749","0.081"
"2019-10-29","0.178","0.054","0.887","0.059"
"2019-10-30","0","0","1","0"
"2019-10-31","0.938","0","0.79","0.21"
"2019-11-01","0.361","0","0.965","0.035"
"2019-11-02","0.772","0","0.929","0.071"
"2019-11-03","0.765","0.04","0.833","0.127"
"2019-11-04","0.886","0.07","0.689","0.241"
"2019-11-05","0.852","0","0.908","0.092"
"2019-11-06","0.659","0.079","0.797","0.124"
"2019-11-07","0.71","0.021","0.86","0.118"
"2019-11-08","0.743","0.04","0.84","0.121"
"2019-11-09","0.772","0.021","0.907","0.072"
"2019-11-10","0.976","0.04","0.669","0.29"
"2019-11-11","0.382","0","0.952","0.048"
"2019-11-12","0.886","0","0.867","0.133"
"2019-11-13","0.949","0.072","0.708","0.22"
"2019-11-14","0.94","0.047","0.751","0.203"
"2019-11-15","0.273","0.049","0.887","0.064"
"2019-11-16","0.948","0","0.806","0.194"
"2019-11-17","0.931","0.03","0.85","0.12"
"2019-11-18","0.872","0.059","0.783","0.158"
"2019-11-19","-0.178","0.075","0.841","0.084"
"2019-11-20","0.718","0","0.905","0.095"
"2019-11-21","0.93","0.047","0.729","0.224"
"2019-11-22","0.836","0.061","0.834","0.105"
"2019-11-23","-0.943","0.187","0.733","0.08"
"2019-11-24","-0.494","0.11","0.818","0.072"
"2019-11-25","0.866","0.09","0.73","0.18"
"2019-11-26","0.511","0.077","0.793","0.13"
"2019-11-27","0.919","0.041","0.849","0.109"
"2019-11-28","-0.273","0.049","0.908","0.043"
"2019-11-29","0.718","0.059","0.849","0.091"
"2019-11-30","0.93","0.024","0.844","0.132"
"2019-12-01","0.859","0.024","0.8","0.176"
"2019-12-02","0.91","0.043","0.794","0.162"
"2019-12-03","-0.796","0.131","0.815","0.053"
"2019-12-04","0.727","0","0.922","0.078"
"2019-12-05","0.913","0.014","0.856","0.13"
"2019-12-06","0.893","0.029","0.874","0.097"
"2019-12-07","0.949","0","0.862","0.138"
"2019-12-08","0.986","0","0.679","0.321"
"2019-12-09","0.791","0.047","0.826","0.127"
"2019-12-10","0.946","0","0.787","0.213"
"2019-12-11","0.765","0.056","0.85","0.095"
"2019-12-12","0.831","0.083","0.753","0.165"
"2019-12-13","0.979","0.03","0.812","0.158"
"2019-12-14","0.886","0.087","0.746","0.167"
"2019-12-15","-0.751","0.073","0.927","0"
"2019-12-16","-0.477","0.107","0.806","0.088"
"2019-12-17","-0.382","0.056","0.944","0"
"2019-12-18","0.751","0.023","0.856","0.121"
"2019-12-19","0.97","0","0.787","0.213"
"2019-12-20","0.625","0.018","0.901","0.081"
"2019-12-21","0.402","0.058","0.85","0.093"
"2019-12-22","0.976","0","0.771","0.229"
"2019-12-23","0.981","0.018","0.706","0.277"
"2019-12-24","0.975","0.024","0.785","0.191"
"2019-12-25","0.974","0.024","0.742","0.234"
"2019-12-26","0.862","0","0.848","0.152"
"2019-12-27","0.951","0.044","0.774","0.182"
"2019-12-28","0.801","0.035","0.892","0.073"
"2019-12-29","0.727","0.032","0.865","0.103"
"2019-12-30","0.273","0.026","0.923","0.051"
