"Date","Comp","Negative","Neutral","Positive","Adj.Close"
"2018-12-31",0.904,0.008,0.916,0.076,38.0036697387695
"2019-01-02",0.937,0.072,0.654,0.274,38.0470542907715
"2019-01-03",-0.128,0.135,0.738,0.127,34.2572822570801
"2019-01-04",0.128,0.111,0.769,0.119,35.7196998596191
"2019-01-07",0.625,0.051,0.857,0.093,35.640193939209
"2019-01-08",0.962,0.085,0.669,0.246,36.3195991516113
"2019-01-09",-0.718,0.069,0.931,0,36.9363746643066
"2019-01-10",0.511,0.04,0.891,0.069,37.0544357299805
"2019-01-11",0.939,0.105,0.577,0.318,36.6906280517578
"2019-01-14",0.985,0,0.665,0.335,36.1389083862305
"2019-01-15",0.836,0.137,0.627,0.236,36.8785552978516
"2019-01-16",0.967,0.028,0.787,0.185,37.3290863037109
"2019-01-17",0.944,0.058,0.671,0.271,37.5507392883301
"2019-01-18",0.852,0.101,0.661,0.238,37.7820281982422
"2019-01-22",0.975,0,0.729,0.271,36.933967590332
"2019-01-23",0.975,0,0.599,0.401,37.0833358764648
"2019-01-24",0.963,0.023,0.782,0.194,36.7894096374512
"2019-01-25",0.976,0,0.688,0.312,38.0084953308105
"2019-01-28",0.966,0.036,0.699,0.264,37.6567459106445
"2019-01-29",0.709,0.021,0.872,0.108,37.2664451599121
"2019-01-30",0.985,0,0.682,0.318,39.8130416870117
"2019-01-31",0.382,0.137,0.69,0.173,40.0997352600098
"2019-02-01",0.951,0.095,0.545,0.36,40.119010925293
"2019-02-04",0.128,0.035,0.905,0.06,41.2585868835449
"2019-02-05",0.988,0.019,0.676,0.305,41.9645004272461
"2019-02-06",-0.25,0.073,0.855,0.073,41.9789657592773
"2019-02-07",0.896,0.027,0.856,0.117,41.183910369873
"2019-02-08",0.727,0.074,0.809,0.117,41.232292175293
"2019-02-11",0.949,0,0.737,0.263,40.9951667785645
"2019-02-12",0.989,0.048,0.726,0.226,41.3484306335449
"2019-02-13",0.962,0.028,0.778,0.194,41.1766395568848
"2019-02-14",0.95,0.095,0.653,0.252,41.3266716003418
"2019-02-15",0.883,0.067,0.681,0.253,41.2347106933594
"2019-02-19",0.66,0.024,0.87,0.106,41.3581161499023
"2019-02-20",0.941,0,0.851,0.149,41.624267578125
"2019-02-21",0.459,0.077,0.809,0.114,41.3895683288574
"2019-02-22",0.459,0,0.957,0.043,41.8517112731934
"2019-02-25",0.972,0.016,0.784,0.2,42.1565818786621
"2019-02-26",0.796,0.014,0.872,0.115,42.1807823181152
"2019-02-27",0.99,0.029,0.487,0.483,42.3114280700684
"2019-02-28",0.972,0.065,0.568,0.366,41.8952713012695
"2019-03-01",0.052,0.063,0.858,0.079,42.3356323242188
"2019-03-04",0.958,0.039,0.715,0.246,42.5485534667969
"2019-03-05",0.421,0.151,0.674,0.175,42.4711227416992
"2019-03-06",0.374,0.096,0.787,0.117,42.226749420166
"2019-03-07",0,0,1,0,41.7379913330078
"2019-03-08",0.578,0.076,0.812,0.112,41.8371887207031
"2019-03-11",0.875,0.063,0.775,0.161,43.2865257263184
"2019-03-12",0.957,0.047,0.756,0.197,43.7728652954102
"2019-03-13",0.832,0.024,0.856,0.12,43.9664344787598
"2019-03-14",0.969,0.024,0.764,0.212,44.4552001953125
"2019-03-15",-0.649,0.079,0.871,0.05,45.0334701538086
"2019-03-18",0.982,0.014,0.759,0.227,45.4931945800781
"2019-03-19",0.987,0,0.575,0.425,45.1326866149902
"2019-03-20",0.67,0,0.901,0.099,45.5270767211914
"2019-03-21",0.959,0.05,0.673,0.277,47.2038459777832
"2019-03-22",0.382,0.086,0.786,0.127,46.2263412475586
"2019-03-25",0.807,0.095,0.694,0.212,45.6674156188965
"2019-03-26",-0.66,0.116,0.884,0,45.1955986022949
"2019-03-27",0.912,0.048,0.755,0.197,45.6020774841309
"2019-03-28",0.691,0.038,0.852,0.11,45.6625747680664
"2019-03-29",0.64,0.059,0.768,0.173,45.9601783752441
"2019-04-01",0.957,0.069,0.711,0.221,46.2723083496094
"2019-04-02",0.886,0,0.863,0.137,46.9449615478516
"2019-04-03",0.954,0.114,0.545,0.342,47.2667655944824
"2019-04-04",0.862,0.064,0.786,0.151,47.3490219116211
"2019-04-05",0.957,0.022,0.743,0.234,47.6659927368164
"2019-04-08",0.228,0.042,0.875,0.082,48.416072845459
"2019-04-09",-0.963,0.245,0.755,0,48.2708892822266
"2019-04-10",0.902,0.047,0.82,0.133,48.5418853759766
"2019-04-11",0.906,0.058,0.782,0.16,48.137809753418
"2019-04-12",0.953,0.062,0.727,0.211,48.1184616088867
"2019-04-15",0.993,0.012,0.62,0.368,48.2055587768555
"2019-04-16",-0.76,0.173,0.765,0.062,48.2103958129883
"2019-04-17",0.964,0.059,0.685,0.257,49.1492118835449
"2019-04-18",0.052,0.087,0.812,0.101,49.3258399963379
"2019-04-22",0.972,0.028,0.755,0.218,49.4879493713379
"2019-04-23",-0.732,0.231,0.604,0.165,50.2017250061035
"2019-04-24",0.802,0.04,0.794,0.167,50.1242980957031
"2019-04-25",0.98,0.02,0.706,0.275,49.6694145202637
"2019-04-26",0.405,0.026,0.928,0.046,49.4322967529297
"2019-04-29",0.975,0,0.617,0.383,49.5073051452637
"2019-04-30",0.836,0.057,0.816,0.127,48.5539894104004
"2019-05-01",0.637,0,0.929,0.071,50.9372901916504
"2019-05-02",0.848,0.083,0.749,0.168,50.6058006286621
"2019-05-03",-0.691,0.132,0.774,0.094,51.2348937988281
"2019-05-06",0.936,0.061,0.687,0.253,50.4436798095703
"2019-05-07",0.974,0,0.604,0.396,49.0838775634766
"2019-05-08",0.955,0.071,0.667,0.262,49.0935554504395
"2019-05-09",0.949,0.045,0.649,0.306,48.566089630127
"2019-05-10",0.96,0.072,0.661,0.267,47.8932685852051
"2019-05-13",-0.785,0.166,0.784,0.05,45.1097450256348
"2019-05-14",0.964,0.066,0.636,0.298,45.8238525390625
"2019-05-15",0.967,0,0.623,0.377,46.3727760314941
"2019-05-16",0.972,0.024,0.763,0.213,46.1687507629395
"2019-05-17",0.962,0.099,0.6,0.301,45.906436920166
"2019-05-20",0.967,0,0.617,0.383,44.470947265625
"2019-05-21",0.808,0.081,0.768,0.151,45.3234901428223
"2019-05-22",-0.801,0.135,0.763,0.102,44.3956451416016
"2019-05-23",0.967,0,0.697,0.303,43.637825012207
"2019-05-24",0.952,0,0.78,0.22,43.4702339172363
"2019-05-28",0.981,0,0.624,0.376,43.2904853820801
"2019-05-29",0.948,0.077,0.564,0.359,43.0840377807617
"2019-05-30",0.621,0.047,0.878,0.074,43.3074913024902
"2019-05-31",0.956,0,0.802,0.198,42.5229530334473
"2019-06-03",0.586,0.027,0.877,0.096,42.0930366516113
"2019-06-04",0.891,0.048,0.712,0.239,43.6329689025879
"2019-06-05",0,0,1,0,44.3373489379883
"2019-06-06",0.955,0.041,0.688,0.272,44.9882965087891
"2019-06-07",0.961,0.068,0.708,0.224,46.1857452392578
"2019-06-10",0.077,0.137,0.724,0.139,46.7759780883789
"2019-06-11",0.958,0.023,0.751,0.225,47.3176231384277
"2019-06-12",0.785,0,0.899,0.101,47.1670227050781
"2019-06-13",0.973,0.031,0.815,0.154,47.1573143005371
"2019-06-14",0.926,0.011,0.867,0.122,46.8148422241211
"2019-06-17",0.819,0,0.913,0.087,47.0941619873047
"2019-06-18",0.34,0.049,0.886,0.065,48.2017517089844
"2019-06-19",0.25,0.057,0.866,0.077,48.060863494873
"2019-06-20",0.977,0,0.813,0.187,48.4470710754395
"2019-06-21",0.949,0.026,0.821,0.153,48.2819023132324
"2019-06-24",-0.296,0.079,0.859,0.062,48.2333297729492
"2019-06-25",0.966,0,0.755,0.245,47.5022163391113
"2019-06-26",0.775,0.03,0.864,0.107,48.5296516418457
"2019-06-27",0.511,0.031,0.895,0.074,48.5150833129883
"2019-06-28",0.904,0.011,0.872,0.118,48.0730133056641
"2019-07-01",0.902,0.095,0.688,0.217,48.954719543457
"2019-07-02",0.318,0.052,0.867,0.081,49.2413215637207
"2019-07-03",0.859,0,0.837,0.163,49.6493835449219
"2019-07-05",0.623,0.045,0.856,0.099,49.605655670166
"2019-07-08",0.361,0,0.952,0.048,48.5830879211426
"2019-07-09",0.34,0.051,0.876,0.073,48.8794174194336
"2019-07-10",0.586,0.015,0.933,0.051,49.3627624511719
"2019-07-11",0.96,0.017,0.856,0.127,49.0032958984375
"2019-07-12",0.902,0.086,0.729,0.185,49.3797645568848
"2019-07-15",0.955,0,0.83,0.17,49.843692779541
"2019-07-16",0.735,0,0.879,0.121,49.6712455749512
"2019-07-17",0.973,0.01,0.813,0.177,49.391918182373
"2019-07-18",0.819,0.06,0.81,0.13,49.9529914855957
"2019-07-19",0.198,0.045,0.88,0.076,49.2073135375977
"2019-07-22",0.958,0.01,0.845,0.145,50.3319053649902
"2019-07-23",0.599,0.041,0.85,0.11,50.7253952026367
"2019-07-24",0.966,0.057,0.768,0.175,50.6840972900391
"2019-07-25",0.967,0,0.851,0.149,50.2833213806152
"2019-07-26",0.956,0.044,0.754,0.202,50.4582176208496
"2019-07-29",0.296,0,0.977,0.023,50.9294166564941
"2019-07-30",-0.273,0.045,0.919,0.036,50.7108116149902
"2019-07-31",0.764,0.024,0.895,0.081,51.7455291748047
"2019-08-01",-0.34,0.063,0.897,0.04,50.6258010864258
"2019-08-02",-0.599,0.069,0.915,0.016,49.5546607971191
"2019-08-05",0.955,0.012,0.837,0.151,46.960578918457
"2019-08-06",0.535,0,0.952,0.048,47.8495559692383
"2019-08-07",0.813,0.045,0.857,0.098,48.3450546264648
"2019-08-08",0.906,0.03,0.743,0.227,49.4113426208496
"2019-08-09",0.866,0,0.877,0.123,49.0041732788086
"2019-08-12",0.927,0.022,0.828,0.15,48.8798294067383
"2019-08-13",-0.421,0.101,0.827,0.073,50.9498138427734
"2019-08-14",0.854,0.096,0.725,0.179,49.4332847595215
"2019-08-15",0.908,0.024,0.811,0.166,49.1870384216309
"2019-08-16",-0.856,0.077,0.908,0.016,50.347583770752
"2019-08-19",0.889,0.093,0.704,0.203,51.2862815856934
"2019-08-20",-0.052,0.071,0.86,0.069,51.2887153625488
"2019-08-21",0.822,0.025,0.863,0.112,51.844612121582
"2019-08-22",0.945,0.009,0.851,0.14,51.800724029541
"2019-08-23",-0.241,0.096,0.804,0.1,49.4064674377441
"2019-08-26",0.963,0.037,0.703,0.261,50.345157623291
"2019-08-27",0.477,0.041,0.862,0.097,49.7770690917969
"2019-08-28",0.226,0.064,0.861,0.075,50.1110916137695
"2019-08-29",0.962,0.057,0.748,0.195,50.9595642089844
"2019-08-30",0.572,0,0.919,0.081,50.8937339782715
"2019-09-03",0.832,0.019,0.867,0.113,50.1525421142578
"2019-09-04",-0.822,0.144,0.856,0,51.0034599304199
"2019-09-05",0.919,0.032,0.837,0.131,52.0006523132324
"2019-09-06",0.421,0.047,0.844,0.109,51.9957809448242
"2019-09-09",0.862,0.039,0.822,0.139,52.217643737793
"2019-09-10",-0.765,0.092,0.896,0.012,52.8344955444336
"2019-09-11",0.959,0.028,0.818,0.154,54.5143737792969
"2019-09-12",-0.052,0.152,0.681,0.166,54.392463684082
"2019-09-13",0.103,0.177,0.629,0.194,53.3343162536621
"2019-09-16",0.875,0.051,0.82,0.129,53.6146965026855
"2019-09-17",0.802,0.039,0.784,0.177,53.8097534179688
"2019-09-18",0.765,0.04,0.839,0.122,54.3144416809082
"2019-09-19",0.868,0.067,0.777,0.156,53.8731422424316
"2019-09-20",0.785,0.044,0.872,0.083,53.0856285095215
"2019-09-23",0.296,0.082,0.825,0.093,53.3270034790039
"2019-09-24",0.862,0.023,0.896,0.08,53.0734214782715
"2019-09-25",0.771,0.057,0.833,0.111,53.8902015686035
"2019-09-26",0.947,0.056,0.812,0.132,53.6122627258301
"2019-09-27",0.878,0.04,0.802,0.158,53.3513793945312
"2019-09-30",0.965,0.045,0.668,0.287,54.6070289611816
"2019-10-01",0.743,0,0.902,0.098,54.758186340332
"2019-10-02",0.772,0.046,0.809,0.145,53.3855133056641
"2019-10-03",0.026,0.044,0.898,0.058,53.8390045166016
"2019-10-04",0.34,0.032,0.913,0.054,55.3482131958008
"2019-10-07",0.459,0.012,0.953,0.035,55.3603973388672
"2019-10-08",0.958,0,0.767,0.233,54.7118606567383
"2019-10-09",0.86,0.026,0.873,0.1,55.3531036376953
"2019-10-10",0.802,0.088,0.712,0.2,56.0991630554199
"2019-10-11",0.944,0.055,0.788,0.157,57.59130859375
"2019-10-14",0.881,0.039,0.721,0.239,57.5084037780762
"2019-10-15",0.968,0,0.785,0.215,57.3743171691895
"2019-10-16",0.927,0.03,0.763,0.207,57.1426887512207
"2019-10-17",0.955,0,0.812,0.188,57.364559173584
"2019-10-18",0.827,0.04,0.849,0.111,57.6400680541992
"2019-10-21",0.727,0.042,0.819,0.14,58.639705657959
"2019-10-22",0.859,0.043,0.817,0.14,58.5056114196777
"2019-10-23",0.937,0.025,0.839,0.136,59.2906913757324
"2019-10-24",0.818,0.07,0.742,0.188,59.3882141113281
"2019-10-25",0.7,0.019,0.891,0.09,60.1196556091309
"2019-10-28",-0.751,0.17,0.749,0.081,60.7218818664551
"2019-10-29",0.178,0.054,0.887,0.059,59.3175048828125
"2019-10-30",0,0,1,0,59.310188293457
"2019-10-31",0.938,0,0.79,0.21,60.6511726379395
"2019-11-01",0.361,0,0.965,0.035,62.3724975585938
"2019-11-04",0.886,0.07,0.689,0.241,62.7821044921875
"2019-11-05",0.852,0,0.908,0.092,62.69189453125
"2019-11-06",0.659,0.079,0.797,0.124,62.7187042236328
"2019-11-07",0.71,0.021,0.86,0.118,63.4425659179688
"2019-11-08",0.743,0.04,0.84,0.121,63.6161918640137
"2019-11-11",0.382,0,0.952,0.048,64.1199493408203
"2019-11-12",0.886,0,0.867,0.133,64.0612640380859
"2019-11-13",0.949,0.072,0.708,0.22,64.6750793457031
"2019-11-14",0.94,0.047,0.751,0.203,64.2275695800781
"2019-11-15",0.273,0.049,0.887,0.064,64.9905471801758
"2019-11-18",0.872,0.059,0.783,0.158,65.3182220458984
"2019-11-19",-0.178,0.075,0.841,0.084,65.1201400756836
"2019-11-20",0.718,0,0.905,0.095,64.3620529174805
"2019-11-21",0.93,0.047,0.729,0.224,64.0734939575195
"2019-11-22",0.836,0.061,0.834,0.105,64.0172576904297
"2019-11-25",0.866,0.09,0.73,0.18,65.1397171020508
"2019-11-26",0.511,0.077,0.793,0.13,64.6310653686523
"2019-11-27",0.919,0.041,0.849,0.109,65.4991836547852
"2019-11-29",0.718,0.059,0.849,0.091,65.3549194335938
"2019-12-02",0.91,0.043,0.794,0.162,64.5992660522461
"2019-12-03",-0.796,0.131,0.815,0.053,63.4474639892578
"2019-12-04",0.727,0,0.922,0.078,64.007453918457
"2019-12-05",0.913,0.014,0.856,0.13,64.946533203125
"2019-12-06",0.893,0.029,0.874,0.097,66.201057434082
"2019-12-09",0.791,0.047,0.826,0.127,65.2742156982422
"2019-12-10",0.946,0,0.787,0.213,65.6557159423828
"2019-12-11",0.765,0.056,0.85,0.095,66.2157135009766
"2019-12-12",0.831,0.083,0.753,0.165,66.3844604492188
"2019-12-13",0.979,0.03,0.812,0.158,67.2868270874023
"2019-12-16",-0.477,0.107,0.806,0.088,68.4386215209961
"2019-12-17",-0.382,0.056,0.944,0,68.5731353759766
"2019-12-18",0.751,0.023,0.856,0.121,68.4093017578125
"2019-12-19",0.97,0,0.787,0.213,68.4777679443359
"2019-12-20",0.625,0.018,0.901,0.081,68.3359375
"2019-12-23",0.981,0.018,0.706,0.277,69.4510650634766
"2019-12-24",0.975,0.024,0.785,0.191,69.5170745849609
"2019-12-26",0.862,0,0.848,0.152,70.8963241577148
"2019-12-27",0.951,0.044,0.774,0.182,70.8694152832031
