"Date","Comp","Negative","Neutral","Positive","Adj.Close"
"2019-01-15",-0.026,0.071,0.859,0.07,100.350028991699
"2019-01-16",0.927,0.017,0.847,0.135,100.703598022461
"2019-01-17",0.902,0.025,0.828,0.147,101.410774230957
"2019-01-18",0.66,0.034,0.854,0.112,102.930213928223
"2019-01-22",0.848,0.051,0.836,0.113,100.990295410156
"2019-01-23",0.908,0.034,0.824,0.143,101.974578857422
"2019-01-24",-0.026,0.109,0.783,0.108,101.487228393555
"2019-01-25",0.226,0.092,0.789,0.118,102.414176940918
"2019-01-28",0.318,0.102,0.794,0.104,100.416938781738
"2019-01-29",0.912,0.061,0.751,0.189,98.3719100952148
"2019-01-30",0.898,0.036,0.711,0.254,101.659240722656
"2019-01-31",0.832,0.06,0.789,0.151,99.795768737793
"2019-02-01",0.542,0.02,0.914,0.066,98.218994140625
"2019-02-04",0.612,0.066,0.844,0.09,101.047653198242
"2019-02-05",0.765,0,0.908,0.092,102.461967468262
"2019-02-06",0.178,0.038,0.916,0.046,101.324760437012
"2019-02-07",0.54,0,0.891,0.109,100.598503112793
"2019-02-08",-0.955,0.14,0.825,0.035,100.980743408203
"2019-02-11",-0.71,0.066,0.934,0,100.579383850098
"2019-02-12",0.836,0.024,0.893,0.084,102.146606445312
"2019-02-13",0.307,0.026,0.929,0.045,102.07014465332
"2019-02-14",0.296,0.08,0.821,0.099,102.156150817871
"2019-02-15",0.925,0.121,0.681,0.198,103.417587280273
"2019-02-19",0.791,0.073,0.819,0.108,103.369812011719
"2019-02-20",0.974,0.013,0.817,0.17,102.832366943359
"2019-02-21",0.71,0.016,0.91,0.074,105.001304626465
"2019-02-22",0.34,0.067,0.86,0.074,106.498443603516
"2019-02-25",0.939,0,0.826,0.174,107.093460083008
"2019-02-26",-0.052,0.013,0.987,0,107.832420349121
"2019-02-27",0.338,0.035,0.929,0.037,107.650085449219
"2019-02-28",0.318,0.043,0.897,0.06,107.515724182129
"2019-03-01",0.84,0.073,0.804,0.123,107.995582580566
"2019-03-04",0.942,0.03,0.771,0.199,107.736465454102
"2019-03-05",0.153,0.038,0.919,0.043,107.199028015137
"2019-03-06",0.991,0.024,0.799,0.178,107.247016906738
"2019-03-07",0.869,0.021,0.885,0.094,105.941818237305
"2019-03-08",0.958,0.027,0.762,0.212,106.056968688965
"2019-03-11",0.937,0.065,0.753,0.183,108.283493041992
"2019-03-12",0.511,0.014,0.939,0.047,109.041664123535
"2019-03-13",0.637,0,0.958,0.042,109.886199951172
"2019-03-14",0.542,0.051,0.809,0.14,109.97257232666
"2019-03-15",-0.802,0.141,0.835,0.024,111.239387512207
"2019-03-18",0.979,0.027,0.798,0.175,112.832481384277
"2019-03-19",0.898,0.058,0.77,0.172,112.90926361084
"2019-03-20",0.875,0.066,0.83,0.104,112.78450012207
"2019-03-21",0.84,0.04,0.865,0.094,115.375717163086
"2019-03-22",0.939,0.009,0.875,0.116,112.333450317383
"2019-03-25",0.691,0,0.928,0.072,112.918869018555
"2019-03-26",-0.382,0.034,0.944,0.022,113.158798217773
"2019-03-27",0.762,0.077,0.797,0.126,112.064727783203
"2019-03-28",0.862,0.036,0.874,0.09,112.218276977539
"2019-03-29",0.637,0.078,0.804,0.118,113.187599182129
"2019-04-01",0.318,0.036,0.9,0.064,114.224052429199
"2019-04-02",0.318,0.075,0.847,0.078,114.387214660645
"2019-04-03",0.957,0.041,0.798,0.161,115.135787963867
"2019-04-04",0.914,0.069,0.731,0.2,114.550369262695
"2019-04-05",0.923,0.043,0.829,0.128,115.05899810791
"2019-04-08",0.984,0,0.681,0.319,115.097373962402
"2019-04-09",0.925,0,0.867,0.133,114.473587036133
"2019-04-10",0.899,0.014,0.862,0.124,115.34691619873
"2019-04-11",0.923,0,0.851,0.149,115.481269836426
"2019-04-12",0.959,0.039,0.832,0.128,116.076293945312
"2019-04-15",0.963,0.04,0.823,0.137,116.172256469727
"2019-04-16",0.864,0.034,0.849,0.117,115.903549194336
"2019-04-17",0.557,0,0.896,0.104,116.863243103027
"2019-04-18",0.912,0,0.856,0.144,118.398773193359
"2019-04-22",0.946,0.031,0.704,0.265,118.773071289062
"2019-04-23",-0.691,0.088,0.912,0,120.385375976562
"2019-04-24",0.859,0,0.894,0.106,119.972702026367
"2019-04-25",-0.445,0.079,0.896,0.025,123.945861816406
"2019-04-26",-0.05,0.07,0.868,0.062,124.656044006348
"2019-04-29",0.778,0,0.907,0.093,124.540885925293
"2019-04-30",0.462,0.055,0.843,0.102,125.337471008301
"2019-05-01",0.92,0,0.887,0.113,122.727043151855
"2019-05-02",0.459,0.124,0.699,0.177,121.124328613281
"2019-05-03",0.827,0.017,0.901,0.083,123.705955505371
"2019-05-06",0.7,0,0.919,0.081,122.986152648926
"2019-05-07",0.868,0.012,0.925,0.063,120.462127685547
"2019-05-08",-0.974,0.162,0.816,0.022,120.45255279541
"2019-05-09",0.991,0.017,0.8,0.184,120.442947387695
"2019-05-10",0.202,0.076,0.821,0.103,122.007270812988
"2019-05-13",0.44,0.019,0.937,0.045,118.379592895508
"2019-05-14",0.856,0.039,0.871,0.09,119.703994750977
"2019-05-15",0.936,0.02,0.789,0.191,121.389678955078
"2019-05-16",-0.153,0.036,0.934,0.03,124.192749023438
"2019-05-17",0.908,0,0.848,0.152,123.364364624023
"2019-05-20",0.586,0.016,0.93,0.054,121.582328796387
"2019-05-21",0.933,0,0.914,0.086,122.237365722656
"2019-05-22",0.599,0.015,0.943,0.041,122.979049682617
"2019-05-23",-0.153,0.044,0.91,0.046,121.543815612793
"2019-05-24",0.856,0,0.933,0.067,121.601585388184
"2019-05-28",0.971,0.066,0.744,0.19,121.524543762207
"2019-05-29",0.812,0.025,0.848,0.127,120.34935760498
"2019-05-30",0.832,0,0.963,0.037,121.110321044922
"2019-05-31",0.382,0,0.976,0.024,119.13565826416
"2019-06-03",0.905,0,0.891,0.109,115.436744689941
"2019-06-04",0.542,0.04,0.905,0.055,118.634757995605
"2019-06-05",0.915,0,0.889,0.111,121.206680297852
"2019-06-06",-0.852,0.102,0.898,0,123.123542785645
"2019-06-07",0.972,0,0.691,0.309,126.571998596191
"2019-06-10",-0.318,0.023,0.977,0,127.727890014648
"2019-06-11",0.765,0.022,0.886,0.092,127.246284484863
"2019-06-12",0.951,0,0.898,0.102,126.658706665039
"2019-06-13",0.925,0,0.874,0.126,127.458221435547
"2019-06-14",0.813,0.01,0.929,0.06,127.583442687988
"2019-06-17",-0.153,0.091,0.803,0.106,127.968711853027
"2019-06-18",0.869,0.036,0.797,0.168,130.193862915039
"2019-06-19",0.856,0.081,0.746,0.172,130.704376220703
"2019-06-20",0.968,0.036,0.749,0.216,131.918045043945
"2019-06-21",0.612,0.041,0.897,0.062,131.937347412109
"2019-06-24",0.922,0.099,0.724,0.177,132.717559814453
"2019-06-25",0.869,0.038,0.879,0.083,128.527404785156
"2019-06-26",0.87,0.014,0.894,0.091,129.009048461914
"2019-06-27",0.772,0.01,0.938,0.053,129.220962524414
"2019-06-28",0.735,0.06,0.856,0.084,129.037948608398
"2019-07-01",0.691,0,0.924,0.076,130.694717407227
"2019-07-02",0.727,0,0.933,0.067,131.56169128418
"2019-07-03",0.866,0,0.866,0.134,132.40934753418
"2019-07-05",0.979,0,0.809,0.191,132.024078369141
"2019-07-08",0.94,0.044,0.837,0.118,131.927688598633
"2019-07-09",0.964,0,0.84,0.16,131.446105957031
"2019-07-10",0.026,0.101,0.806,0.093,132.785018920898
"2019-07-11",-0.658,0.039,0.95,0.011,133.314804077148
"2019-07-12",0.527,0.012,0.947,0.041,133.796432495117
"2019-07-15",-0.382,0.059,0.887,0.054,133.796432495117
"2019-07-16",0.93,0,0.837,0.163,132.043334960938
"2019-07-17",0.946,0.027,0.706,0.267,131.263061523438
"2019-07-18",0.899,0.095,0.636,0.269,131.407577514648
"2019-07-19",0,0,1,0,131.600204467773
"2019-07-22",0.625,0,0.907,0.093,133.343704223633
"2019-07-23",0.893,0,0.851,0.149,134.172119140625
"2019-07-24",0.891,0.038,0.853,0.109,135.549575805664
"2019-07-25",0.421,0.024,0.917,0.059,135.039031982422
"2019-07-26",0.751,0,0.923,0.077,136.146789550781
"2019-07-29",0.542,0.031,0.894,0.075,135.848175048828
"2019-07-30",0.802,0.031,0.877,0.091,135.193130493164
"2019-07-31",0.637,0,0.9,0.1,131.263061523438
"2019-08-01",0.382,0,0.962,0.038,132.9873046875
"2019-08-02",0.889,0.063,0.772,0.166,131.869918823242
"2019-08-05",0.527,0,0.919,0.081,127.352256774902
"2019-08-06",0.329,0.037,0.915,0.048,129.741134643555
"2019-08-07",0.026,0.072,0.855,0.073,130.309432983398
"2019-08-08",0.637,0,0.952,0.048,133.786804199219
"2019-08-09",0.848,0.015,0.891,0.094,132.650177001953
"2019-08-12",0.964,0.008,0.87,0.121,130.800704956055
"2019-08-13",-0.818,0.098,0.885,0.017,133.507461547852
"2019-08-14",0.586,0.056,0.838,0.106,129.486953735352
"2019-08-15",0.625,0.05,0.87,0.08,129.197006225586
"2019-08-16",0.967,0,0.784,0.216,131.564865112305
"2019-08-19",0.681,0.073,0.82,0.107,133.768417358398
"2019-08-20",0.904,0.019,0.892,0.088,132.656982421875
"2019-08-21",0.985,0.026,0.769,0.204,134.135635375977
"2019-08-22",-0.382,0.108,0.841,0.052,133.15950012207
"2019-08-23",0.832,0.084,0.736,0.179,128.916748046875
"2019-08-26",0.772,0.016,0.898,0.087,130.907684326172
"2019-08-27",0.477,0.042,0.879,0.079,131.187927246094
"2019-08-28",0,0,1,0,131.013961791992
"2019-08-29",0.026,0.046,0.894,0.06,133.488128662109
"2019-08-30",-0.103,0.033,0.939,0.027,133.236862182617
"2019-09-03",0.971,0.035,0.796,0.169,131.477874755859
"2019-09-04",0.978,0.007,0.857,0.136,133.014572143555
"2019-09-05",0.691,0.053,0.829,0.118,135.353408813477
"2019-09-06",0.977,0,0.814,0.186,134.435287475586
"2019-09-09",0.296,0.055,0.874,0.071,132.908264160156
"2019-09-10",0.925,0.054,0.796,0.15,131.516555786133
"2019-09-11",0.881,0.04,0.832,0.128,131.55517578125
"2019-09-12",0.767,0.049,0.856,0.096,132.908264160156
"2019-09-13",0.955,0,0.859,0.141,132.714950561523
"2019-09-16",0.214,0.152,0.706,0.142,131.758178710938
"2019-09-17",0.866,0,0.872,0.128,132.782623291016
"2019-09-18",0.881,0.042,0.818,0.14,133.874710083008
"2019-09-19",0.941,0.059,0.711,0.229,136.339202880859
"2019-09-20",0.153,0.086,0.818,0.096,134.763854980469
"2019-09-23",-0.743,0.086,0.892,0.023,134.473937988281
"2019-09-24",0.869,0,0.901,0.099,132.772964477539
"2019-09-25",0.891,0.035,0.833,0.132,134.6865234375
"2019-09-26",0.765,0,0.936,0.064,134.860488891602
"2019-09-27",0.557,0.054,0.85,0.095,133.111190795898
"2019-09-30",-0.67,0.051,0.919,0.03,134.367630004883
"2019-10-01",0.625,0.025,0.903,0.071,132.473358154297
"2019-10-02",0.727,0.034,0.874,0.092,130.134490966797
"2019-10-03",0.97,0.011,0.802,0.187,131.709838867188
"2019-10-04",-0.641,0.162,0.751,0.087,133.488128662109
"2019-10-07",0.625,0.009,0.949,0.042,132.52165222168
"2019-10-08",0.836,0.047,0.833,0.121,131.120300292969
"2019-10-09",-0.778,0.069,0.931,0,133.604141235352
"2019-10-10",0.951,0.023,0.783,0.194,134.435287475586
"2019-10-11",0.76,0.024,0.91,0.066,134.995803833008
"2019-10-14",-0.477,0.035,0.956,0.009,134.870193481445
"2019-10-15",-0.296,0.102,0.814,0.084,136.822418212891
"2019-10-16",0.729,0.036,0.89,0.074,135.701324462891
"2019-10-17",0.382,0,0.942,0.058,135.005462646484
"2019-10-18",0.477,0.036,0.878,0.086,132.801910400391
"2019-10-21",0.785,0.014,0.905,0.081,133.787719726562
"2019-10-22",-0.34,0.083,0.853,0.065,131.796813964844
"2019-10-23",0.802,0,0.9,0.1,132.637649536133
"2019-10-24",0.904,0.047,0.793,0.16,135.247100830078
"2019-10-25",0.84,0.034,0.788,0.178,136.010604858398
"2019-10-28",0.67,0,0.911,0.089,139.354583740234
"2019-10-29",0.886,0.02,0.868,0.111,138.040191650391
"2019-10-30",0.44,0.019,0.925,0.056,139.760467529297
"2019-10-31",-0.218,0.03,0.956,0.014,138.562042236328
"2019-11-01",0.778,0.056,0.769,0.175,138.900360107422
"2019-11-04",0.912,0.036,0.779,0.184,139.702514648438
"2019-11-05",0.818,0,0.899,0.101,139.615524291992
"2019-11-06",0.66,0.046,0.857,0.097,139.228912353516
"2019-11-07",0.984,0.064,0.649,0.288,139.422210693359
"2019-11-08",0.625,0,0.962,0.038,141.065231323242
"2019-11-11",0.942,0.032,0.835,0.133,141.210189819336
"2019-11-12",0.98,0,0.737,0.263,142.13801574707
"2019-11-13",0.503,0.06,0.838,0.102,142.369918823242
"2019-11-14",0.912,0.018,0.848,0.134,143.094802856445
"2019-11-15",0.893,0.052,0.764,0.184,144.940765380859
"2019-11-18",0.912,0.015,0.84,0.145,145.298370361328
"2019-11-19",0.896,0.068,0.774,0.158,145.346633911133
"2019-11-20",-0.026,0.066,0.847,0.087,145.094482421875
"2019-11-21",-0.009,0.055,0.884,0.061,144.958740234375
"2019-11-22",0.965,0.06,0.716,0.224,145.065414428711
"2019-11-25",0.733,0.035,0.897,0.068,146.655807495117
"2019-11-26",0.57,0.023,0.925,0.052,147.431610107422
"2019-11-27",-0.128,0.02,0.98,0,147.712860107422
"2019-11-29",0.459,0.01,0.965,0.026,146.80126953125
"2019-12-02",0.421,0.008,0.972,0.02,145.026672363281
"2019-12-03",0.649,0,0.926,0.074,144.793914794922
"2019-12-04",0.153,0.039,0.926,0.035,145.317535400391
"2019-12-05",0.202,0.087,0.801,0.113,145.395156860352
"2019-12-06",0.923,0.024,0.874,0.102,147.160064697266
"2019-12-09",-0.128,0.032,0.931,0.037,146.781921386719
"2019-12-10",0.859,0.08,0.793,0.126,146.558853149414
"2019-12-11",0.848,0.015,0.896,0.089,147.111572265625
"2019-12-12",0.202,0,0.975,0.025,148.605026245117
"2019-12-13",0.796,0,0.934,0.066,149.856018066406
"2019-12-16",0.898,0.117,0.7,0.183,150.825744628906
"2019-12-17",0.904,0.035,0.814,0.151,150.011169433594
"2019-12-18",0.982,0.01,0.769,0.221,149.700881958008
"2019-12-19",0.653,0.042,0.889,0.068,151.000305175781
"2019-12-20",0.878,0.017,0.864,0.12,152.64892578125
"2019-12-23",0.852,0,0.913,0.087,152.64892578125
"2019-12-24",0.178,0.06,0.87,0.07,152.61979675293
"2019-12-26",0.941,0.024,0.872,0.105,153.87077331543
"2019-12-27",0.889,0.014,0.885,0.101,154.15202331543
