"Date","Comp","Negative","Neutral","Positive","Adj.Close"
"2017-06-07",0.893,0,0.764,0.236,49.0470008850098
"2017-06-08",-0.296,0.064,0.899,0.037,49.1705017089844
"2017-06-09",-0.34,0.116,0.795,0.089,47.4915008544922
"2017-06-12",-0.511,0.104,0.849,0.047,47.1450004577637
"2017-06-13",-0.844,0.193,0.807,0,47.6699981689453
"2017-06-14",-0.542,0.148,0.766,0.086,47.5379981994629
"2017-06-15",-0.495,0.116,0.841,0.043,47.1155014038086
"2017-06-16",-0.103,0.059,0.891,0.051,46.9889984130859
"2017-06-19",0.421,0,0.97,0.03,47.8684997558594
"2017-06-20",-0.796,0.159,0.803,0.038,47.5315017700195
"2017-06-21",0.052,0.105,0.75,0.145,47.9724998474121
"2017-06-22",0.937,0,0.803,0.197,47.8544998168945
"2017-06-23",0.778,0.039,0.791,0.17,48.2794990539551
"2017-06-26",0.481,0.16,0.622,0.219,47.6134986877441
"2017-06-27",0.751,0,0.862,0.138,46.3665008544922
"2017-06-28",0.772,0.057,0.741,0.203,47.0245018005371
"2017-06-29",0.637,0,0.906,0.094,45.8894996643066
"2017-06-30",0.511,0,0.901,0.099,45.4365005493164
"2017-07-03",-0.273,0.074,0.926,0,44.935001373291
"2017-07-05",0.202,0.037,0.897,0.066,45.5854988098145
"2017-07-06",0.807,0.092,0.703,0.205,45.3344993591309
"2017-07-07",-0.273,0.049,0.951,0,45.929500579834
"2017-07-10",0.153,0.038,0.912,0.049,46.439998626709
"2017-07-11",-0.077,0.063,0.879,0.058,46.5045013427734
"2017-07-12",0.822,0,0.802,0.198,47.1915016174316
"2017-07-13",0,0.062,0.876,0.062,47.3580017089844
"2017-07-14",0.318,0,0.966,0.034,47.7994995117188
"2017-07-17",0.296,0,0.929,0.071,47.6710014343262
"2017-07-18",0.103,0.052,0.877,0.071,48.2700004577637
"2017-07-19",0.402,0.036,0.902,0.062,48.5444984436035
"2017-07-20",0.881,0.043,0.714,0.243,48.4075012207031
"2017-07-21",-0.226,0.105,0.805,0.09,48.6459999084473
"2017-07-24",0.002,0.094,0.789,0.116,49.0169982910156
"2017-07-25",0.863,0,0.814,0.186,47.5349998474121
"2017-07-26",-0.459,0.049,0.951,0,47.3899993896484
"2017-07-27",0.751,0,0.899,0.101,46.7044982910156
"2017-07-28",0.361,0.06,0.821,0.119,47.0764999389648
"2017-07-31",-0.178,0.097,0.817,0.085,46.5250015258789
"2017-08-01",0.856,0,0.875,0.125,46.5415000915527
"2017-08-02",0.66,0,0.906,0.094,46.5195007324219
"2017-08-03",0.318,0,0.949,0.051,46.1824989318848
"2017-08-04",0.852,0.019,0.832,0.149,46.3979988098145
"2017-08-07",0,0,1,0,46.4679985046387
"2017-08-08",0.791,0,0.886,0.114,46.3395004272461
"2017-08-09",0.66,0,0.93,0.07,46.1450004577637
"2017-08-10",0.318,0.127,0.713,0.159,45.3619995117188
"2017-08-11",-0.743,0.167,0.803,0.03,45.7195014953613
"2017-08-14",0.382,0,0.939,0.061,46.1334991455078
"2017-08-15",0.361,0,0.941,0.059,46.1110000610352
"2017-08-16",0.542,0.105,0.739,0.157,46.3479995727539
"2017-08-17",0.557,0,0.931,0.069,45.548999786377
"2017-08-18",0.103,0,0.969,0.031,45.5335006713867
"2017-08-21",0.822,0.033,0.826,0.141,45.3330001831055
"2017-08-22",0.765,0,0.864,0.136,46.2345008850098
"2017-08-23",0,0.044,0.913,0.044,46.3499984741211
"2017-08-24",0.511,0.077,0.8,0.123,46.0639991760254
"2017-08-25",-0.026,0.04,0.922,0.037,45.7944984436035
"2017-08-28",0.67,0.053,0.837,0.11,45.6904983520508
"2017-08-29",0.382,0,0.945,0.055,46.0644989013672
"2017-08-30",0.866,0.034,0.757,0.209,46.4785003662109
"2017-08-31",0.527,0,0.914,0.086,46.9664993286133
"2017-09-01",0.751,0.051,0.8,0.149,46.867000579834
"2017-09-05",0.572,0.024,0.886,0.09,46.4225006103516
"2017-09-06",0.802,0,0.843,0.157,46.3904991149902
"2017-09-07",0.511,0.042,0.862,0.096,46.7975006103516
"2017-09-08",0.866,0,0.793,0.207,46.3250007629395
"2017-09-11",0.586,0,0.907,0.093,46.4539985656738
"2017-09-12",0.818,0.024,0.832,0.144,46.6035003662109
"2017-09-13",0.66,0.074,0.773,0.153,46.7545013427734
"2017-09-14",-0.459,0.08,0.87,0.05,46.255500793457
"2017-09-15",0.402,0,0.941,0.059,46.0144996643066
"2017-09-18",0.103,0,0.968,0.032,45.75
"2017-09-19",-0.599,0.135,0.785,0.08,46.0904998779297
"2017-09-20",-0.649,0.115,0.801,0.084,46.5789985656738
"2017-09-21",-0.494,0.104,0.819,0.077,46.622501373291
"2017-09-22",0.813,0,0.879,0.121,46.4264984130859
"2017-09-25",0.296,0.082,0.82,0.098,46.0485000610352
"2017-09-26",0.077,0,0.979,0.021,46.2430000305176
"2017-09-27",0.66,0,0.913,0.087,47.2244987487793
"2017-09-28",0.796,0,0.835,0.165,47.4749984741211
"2017-09-29",0.637,0.05,0.839,0.111,47.9555015563965
"2017-10-02",0,0,1,0,47.663501739502
"2017-10-03",-0.477,0.074,0.883,0.043,47.8894996643066
"2017-10-04",0.902,0.051,0.806,0.143,47.5839996337891
"2017-10-05",0.202,0,0.971,0.029,48.4980010986328
"2017-10-06",0,0,1,0,48.9444999694824
"2017-10-09",0.691,0,0.851,0.149,48.8499984741211
"2017-10-10",0.402,0.064,0.808,0.128,48.6300010681152
"2017-10-11",0.681,0.028,0.862,0.11,49.4625015258789
"2017-10-12",0.778,0,0.885,0.115,49.3914985656738
"2017-10-13",0.934,0.046,0.696,0.258,49.484001159668
"2017-10-16",0.92,0,0.775,0.225,49.5999984741211
"2017-10-17",0.599,0.044,0.838,0.118,49.609001159668
"2017-10-18",0.637,0,0.89,0.11,49.6404991149902
"2017-10-19",0.841,0,0.876,0.124,49.2224998474121
"2017-10-20",0.772,0,0.908,0.092,49.4099998474121
"2017-10-23",0,0,1,0,48.4225006103516
"2017-10-24",0.691,0.051,0.793,0.156,48.5270004272461
"2017-10-25",0.718,0,0.875,0.125,48.6665000915527
"2017-10-26",0.67,0,0.933,0.067,48.6279983520508
"2017-10-27",0.801,0.054,0.818,0.129,50.9635009765625
"2017-10-30",0,0,1,0,50.8554992675781
"2017-10-31",0.625,0,0.938,0.062,50.8320007324219
"2017-11-01",0.026,0.053,0.875,0.071,51.2750015258789
"2017-11-02",0.735,0.023,0.867,0.11,51.2789993286133
"2017-11-03",0.494,0,0.943,0.057,51.6240005493164
"2017-11-06",0.889,0,0.836,0.164,51.2949981689453
"2017-11-07",0.972,0.069,0.648,0.284,51.6665000915527
"2017-11-08",0.91,0.015,0.827,0.158,51.9925003051758
"2017-11-09",0.93,0.037,0.805,0.158,51.5629997253418
"2017-11-10",0.44,0.031,0.899,0.07,51.4034996032715
"2017-11-13",0.644,0,0.927,0.073,51.2874984741211
"2017-11-14",0.964,0.025,0.732,0.243,51.2999992370605
"2017-11-15",0.986,0.024,0.838,0.138,51.0455017089844
"2017-11-16",0.832,0,0.847,0.153,51.625
"2017-11-17",-0.92,0.175,0.742,0.083,50.9544982910156
"2017-11-20",0.827,0.026,0.868,0.106,50.9189987182617
"2017-11-21",0.296,0,0.976,0.024,51.7244987487793
"2017-11-22",-0.103,0.055,0.908,0.037,51.7980003356934
"2017-11-24",0.752,0.039,0.834,0.128,52.0304985046387
"2017-11-27",0.612,0.025,0.896,0.079,52.7104988098145
"2017-11-28",0.421,0.091,0.797,0.112,52.3704986572266
"2017-11-29",0.827,0.017,0.855,0.128,51.0830001831055
"2017-11-30",0.886,0,0.9,0.1,51.070499420166
"2017-12-01",-0.727,0.068,0.932,0,50.5084991455078
"2017-12-04",0.542,0.084,0.805,0.111,49.9339981079102
"2017-12-05",0.933,0,0.762,0.238,50.2574996948242
"2017-12-06",0.844,0,0.87,0.13,50.9189987182617
"2017-12-07",0.742,0.034,0.879,0.087,51.546501159668
"2017-12-08",0.44,0,0.956,0.044,51.8525009155273
"2017-12-11",-0.273,0.031,0.969,0,52.0550003051758
"2017-12-12",0.886,0,0.87,0.13,52.023998260498
"2017-12-13",0.296,0,0.982,0.018,52.0304985046387
"2017-12-14",-0.296,0.029,0.971,0,52.4575004577637
"2017-12-15",0.881,0.085,0.742,0.172,53.2094993591309
"2017-12-18",0.959,0.028,0.729,0.243,53.8569984436035
"2017-12-19",0.961,0.06,0.642,0.298,53.5340003967285
"2017-12-20",0.906,0.041,0.8,0.158,53.247501373291
"2017-12-21",0.71,0.028,0.882,0.09,53.1814994812012
"2017-12-22",-0.128,0.027,0.942,0.031,53.0060005187988
"2017-12-26",0.902,0,0.85,0.15,52.8370018005371
"2017-12-27",0.947,0,0.881,0.119,52.4684982299805
"2017-12-28",0.956,0.019,0.81,0.171,52.4070014953613
"2017-12-29",0.927,0.013,0.858,0.129,52.3199996948242
"2018-01-02",0.743,0.034,0.846,0.12,53.25
"2018-01-03",0.881,0,0.804,0.196,54.1240005493164
"2018-01-04",0.926,0.036,0.787,0.177,54.3199996948242
"2018-01-05",0.318,0.051,0.878,0.071,55.111499786377
"2018-01-08",-0.478,0.105,0.837,0.057,55.3470001220703
"2018-01-09",0.852,0.115,0.661,0.224,55.3129997253418
"2018-01-10",0.832,0.048,0.734,0.217,55.130500793457
"2018-01-11",0.931,0.048,0.831,0.122,55.2760009765625
"2018-01-12",-0.44,0.064,0.907,0.029,56.1129989624023
"2018-01-16",0.572,0.031,0.899,0.07,56.0880012512207
"2018-01-17",0.939,0,0.869,0.131,56.5989990234375
"2018-01-18",0.66,0.079,0.781,0.14,56.4894981384277
"2018-01-19",0.952,0.025,0.768,0.207,56.8754997253418
"2018-01-22",0.848,0,0.842,0.158,57.7905006408691
"2018-01-23",0.67,0,0.925,0.075,58.4985008239746
"2018-01-24",0.869,0.042,0.78,0.178,58.2120018005371
"2018-01-25",0.95,0.023,0.844,0.132,58.5185012817383
"2018-01-26",0.71,0.089,0.761,0.149,58.7919998168945
"2018-01-29",0.896,0.041,0.868,0.091,58.7789993286133
"2018-01-30",0.83,0,0.876,0.124,58.1845016479492
"2018-01-31",0.382,0.08,0.815,0.105,58.4970016479492
"2018-02-01",-0.224,0.122,0.777,0.1,58.3849983215332
"2018-02-02",0.807,0.014,0.916,0.07,55.5950012207031
"2018-02-05",0.969,0.03,0.787,0.184,52.7900009155273
"2018-02-06",-0.691,0.059,0.941,0,54.0299987792969
"2018-02-07",0.778,0.052,0.825,0.124,52.4290008544922
"2018-02-08",0.226,0.033,0.915,0.052,50.076000213623
"2018-02-09",-0.881,0.164,0.836,0,51.8889999389648
"2018-02-12",0.718,0,0.915,0.085,52.5970001220703
"2018-02-13",0,0.04,0.919,0.04,52.6049995422363
"2018-02-14",0.976,0,0.756,0.244,53.4850006103516
"2018-02-15",0.919,0.034,0.81,0.156,54.476001739502
"2018-02-16",0.361,0.03,0.912,0.058,54.7400016784668
"2018-02-20",0.477,0,0.956,0.044,55.1230010986328
"2018-02-21",0.859,0.024,0.846,0.13,55.5670013427734
"2018-02-22",-0.361,0.038,0.962,0,55.3315010070801
"2018-02-23",0.922,0,0.841,0.159,56.3395004272461
"2018-02-26",0.859,0,0.899,0.101,57.1875
"2018-02-27",0.969,0,0.636,0.364,55.9145011901855
