"Date","Comp","Negative","Neutral","Positive","Adj.Close"
"2017-10-09",0.898,0.034,0.856,0.11,49.5494995117188
"2017-10-10",0.664,0.085,0.777,0.138,49.3600006103516
"2017-10-11",0.957,0,0.807,0.193,49.75
"2017-10-12",0.807,0.069,0.803,0.129,50.046501159668
"2017-10-13",0.824,0.063,0.779,0.158,50.1469993591309
"2017-10-16",0.992,0.017,0.747,0.236,50.3170013427734
"2017-10-17",0.961,0,0.851,0.149,50.4565010070801
"2017-10-18",0.887,0.027,0.89,0.083,49.8499984741211
"2017-10-19",0.799,0.059,0.818,0.123,49.3305015563965
"2017-10-20",0.926,0.043,0.818,0.138,49.1455001831055
"2017-10-23",0.586,0.073,0.816,0.11,48.314998626709
"2017-10-24",0.542,0.016,0.919,0.064,48.7949981689453
"2017-10-25",0.972,0.024,0.786,0.19,48.6455001831055
"2017-10-26",0.968,0.076,0.73,0.194,48.6214981079102
"2017-10-27",0.929,0.093,0.748,0.159,55.0475006103516
"2017-10-30",-0.599,0.094,0.832,0.074,55.5424995422363
"2017-10-31",0.973,0.055,0.772,0.173,55.2639999389648
"2017-11-01",0.856,0.028,0.898,0.074,55.1839981079102
"2017-11-02",0.962,0.026,0.83,0.144,54.7109985351562
"2017-11-03",0.974,0.018,0.776,0.206,55.5800018310547
"2017-11-06",0.979,0.067,0.716,0.216,56.0330009460449
"2017-11-07",0.818,0.077,0.793,0.13,56.1585006713867
"2017-11-08",0.904,0.053,0.829,0.118,56.6440010070801
"2017-11-09",0.751,0.025,0.888,0.087,56.4565010070801
"2017-11-10",0.964,0.081,0.761,0.158,56.2675018310547
"2017-11-13",0.967,0.023,0.81,0.167,56.4584999084473
"2017-11-14",0.746,0.037,0.881,0.082,56.8419990539551
"2017-11-15",0.906,0.035,0.854,0.11,56.3344993591309
"2017-11-16",0.968,0.059,0.776,0.164,56.8644981384277
"2017-11-17",0.937,0.057,0.814,0.129,56.4939994812012
"2017-11-20",0.957,0.049,0.827,0.123,56.3154983520508
"2017-11-21",0.861,0.122,0.705,0.173,56.9744987487793
"2017-11-22",0.993,0.06,0.646,0.293,57.8079986572266
"2017-11-24",0.974,0.024,0.824,0.153,59.2999992370605
"2017-11-27",0.884,0.088,0.774,0.138,59.7915000915527
"2017-11-28",0.494,0.076,0.834,0.089,59.6800003051758
"2017-11-29",0.959,0.049,0.811,0.141,58.0634994506836
"2017-11-30",-0.681,0.081,0.854,0.065,58.8375015258789
"2017-12-01",0.844,0.079,0.804,0.117,58.1175003051758
"2017-12-04",0.961,0.01,0.875,0.115,56.6974983215332
"2017-12-05",-0.873,0.129,0.774,0.097,57.078498840332
"2017-12-06",0.72,0.057,0.849,0.094,57.6175003051758
"2017-12-07",0.968,0.024,0.844,0.132,57.9894981384277
"2017-12-08",0.961,0.039,0.83,0.13,58.0999984741211
"2017-12-11",0.948,0.008,0.874,0.119,58.4459991455078
"2017-12-12",0.556,0.049,0.877,0.074,58.2540016174316
"2017-12-13",0.918,0.062,0.806,0.132,58.2065010070801
"2017-12-14",0.459,0.067,0.834,0.098,58.7130012512207
"2017-12-15",0.988,0.018,0.785,0.197,58.9570007324219
"2017-12-18",0.977,0.044,0.759,0.197,59.5289993286133
"2017-12-19",0.978,0.004,0.873,0.122,59.3689994812012
"2017-12-20",0.948,0.06,0.787,0.153,58.8810005187988
"2017-12-21",0.961,0.051,0.856,0.094,58.7379989624023
"2017-12-22",0.933,0.031,0.834,0.134,58.4179992675781
"2017-12-26",0.995,0.007,0.738,0.255,58.8380012512207
"2017-12-27",0.931,0.046,0.824,0.13,59.1129989624023
"2017-12-28",0.91,0.051,0.774,0.175,59.3050003051758
"2017-12-29",0.92,0.072,0.777,0.151,58.4734992980957
"2018-01-02",0.71,0.063,0.834,0.103,59.4505004882812
"2018-01-03",0.978,0.018,0.83,0.152,60.2099990844727
"2018-01-04",0.985,0.046,0.764,0.189,60.4794998168945
"2018-01-05",0.889,0.069,0.813,0.119,61.4570007324219
"2018-01-08",0.971,0.015,0.873,0.112,62.3434982299805
"2018-01-09",0.965,0.016,0.871,0.113,62.6349983215332
"2018-01-10",0.951,0.018,0.836,0.147,62.7164993286133
"2018-01-11",0.91,0.068,0.826,0.106,63.8339996337891
"2018-01-12",0.92,0.05,0.822,0.128,65.2600021362305
"2018-01-16",0.939,0.036,0.847,0.117,65.2429962158203
"2018-01-17",0.981,0,0.787,0.213,64.75
"2018-01-18",0.681,0.048,0.859,0.092,64.6660003662109
"2018-01-19",0.896,0.037,0.828,0.134,64.7289962768555
