"Date","Comp","Negative","Neutral","Positive","Adj.Close"
"2017-08-02",-0.107,0.107,0.808,0.085,21.7259998321533
"2017-08-03",0.869,0.059,0.747,0.194,23.1393337249756
"2017-08-04",0.924,0.018,0.783,0.199,23.7940006256104
"2017-08-07",0.625,0,0.917,0.083,23.67799949646
"2017-08-08",0.967,0.043,0.685,0.271,24.3479995727539
"2017-08-09",0.848,0.083,0.693,0.224,24.2353324890137
"2017-08-10",0.077,0.074,0.849,0.077,23.6933326721191
"2017-08-11",0.977,0.016,0.659,0.324,23.8579998016357
"2017-08-14",0.914,0.019,0.839,0.142,24.2533321380615
"2017-08-15",0.459,0.077,0.833,0.089,24.1553325653076
"2017-08-16",0.421,0.025,0.916,0.059,24.1940002441406
"2017-08-17",-0.917,0.242,0.726,0.032,23.461332321167
"2017-08-18",0.612,0,0.931,0.069,23.1639995574951
"2017-08-21",0.916,0.033,0.795,0.171,22.5240001678467
"2017-08-22",0.681,0.058,0.831,0.112,22.7566661834717
"2017-08-23",-0.25,0.056,0.888,0.056,23.5179996490479
"2017-08-24",0.527,0.07,0.815,0.115,23.5286674499512
"2017-08-25",0.7,0.045,0.817,0.138,23.203332901001
"2017-08-28",0.511,0.061,0.848,0.091,23.0440006256104
"2017-08-29",0.926,0,0.814,0.186,23.1573333740234
"2017-08-30",0.827,0.122,0.68,0.197,23.5453338623047
"2017-08-31",0.527,0,0.925,0.075,23.7266674041748
"2017-09-01",0.836,0.082,0.722,0.195,23.6933326721191
"2017-09-05",0.169,0,0.958,0.042,23.3059997558594
"2017-09-06",0.791,0.041,0.749,0.21,22.9686660766602
"2017-09-07",0.844,0,0.882,0.118,23.3740005493164
"2017-09-08",0.9,0.015,0.867,0.117,22.8933334350586
"2017-09-11",0.79,0.046,0.771,0.183,24.246000289917
"2017-09-12",0.751,0.035,0.819,0.146,24.1833324432373
"2017-09-13",0.676,0,0.902,0.098,24.4153327941895
"2017-09-14",0.802,0.061,0.77,0.168,25.1760005950928
"2017-09-15",0.052,0.067,0.843,0.09,25.3206672668457
"2017-09-18",0.691,0.027,0.878,0.095,25.6666679382324
"2017-09-19",0.948,0.034,0.781,0.185,25.0066661834717
"2017-09-20",0.66,0.073,0.75,0.177,24.9273338317871
"2017-09-21",0.226,0.064,0.849,0.087,24.431999206543
"2017-09-22",0.825,0.129,0.677,0.194,23.4060001373291
"2017-09-25",0.949,0,0.719,0.281,22.9993324279785
"2017-09-26",0.929,0.029,0.715,0.257,23.0166664123535
"2017-09-27",-0.25,0.085,0.83,0.085,22.7313327789307
"2017-09-28",0.813,0.027,0.819,0.154,22.6399993896484
"2017-09-29",0.768,0.026,0.86,0.114,22.7399997711182
"2017-10-02",-0.558,0.114,0.826,0.06,22.7686672210693
"2017-10-03",0.903,0.114,0.625,0.261,23.2093334197998
"2017-10-04",0.052,0.035,0.926,0.039,23.6673336029053
"2017-10-05",0.836,0.12,0.69,0.19,23.6886672973633
"2017-10-06",-0.421,0.051,0.927,0.022,23.7919998168945
"2017-10-09",0.851,0.072,0.784,0.144,22.8626670837402
"2017-10-10",0.859,0.039,0.831,0.13,23.7059993743896
"2017-10-11",0.735,0,0.894,0.106,23.6399993896484
"2017-10-12",0.382,0.067,0.813,0.12,23.7119998931885
"2017-10-13",-0.128,0.079,0.867,0.054,23.7046661376953
"2017-10-16",0.923,0,0.768,0.232,23.3733329772949
"2017-10-17",0.862,0.101,0.702,0.197,23.716667175293
"2017-10-18",0.951,0,0.736,0.264,23.9766674041748
"2017-10-19",-0.557,0.209,0.62,0.171,23.4540004730225
"2017-10-20",0.727,0.105,0.723,0.172,23.0066661834717
"2017-10-23",-0.748,0.158,0.742,0.1,22.4680004119873
"2017-10-24",0.955,0.049,0.727,0.223,22.4893321990967
"2017-10-25",0.902,0.078,0.734,0.188,21.7226676940918
"2017-10-26",0.791,0,0.907,0.093,21.7446670532227
"2017-10-27",0.511,0,0.947,0.053,21.3913326263428
"2017-10-30",0.743,0.031,0.837,0.132,21.3386669158936
"2017-10-31",0.744,0.067,0.756,0.178,22.1019992828369
"2017-11-01",0.427,0.157,0.651,0.193,21.4053325653076
"2017-11-02",-0.057,0.089,0.833,0.078,19.9506664276123
"2017-11-03",0.026,0.123,0.753,0.124,20.4060001373291
"2017-11-06",-0.494,0.106,0.854,0.04,20.1853332519531
"2017-11-07",0.807,0.023,0.843,0.134,20.4033336639404
"2017-11-08",-0.821,0.153,0.847,0,20.292667388916
"2017-11-09",0.956,0,0.857,0.143,20.199333190918
"2017-11-10",0.34,0.039,0.88,0.081,20.199333190918
"2017-11-13",0.936,0.036,0.77,0.194,21.0266666412354
"2017-11-14",-0.026,0.082,0.837,0.081,20.5799999237061
"2017-11-15",-0.579,0.167,0.688,0.146,20.7533321380615
"2017-11-16",0.942,0,0.816,0.184,20.8333320617676
"2017-11-17",0.459,0.133,0.699,0.168,21.0033321380615
"2017-11-20",0.912,0.041,0.833,0.126,20.5826663970947
"2017-11-21",0.785,0.053,0.839,0.109,21.1873321533203
"2017-11-22",0.903,0,0.856,0.144,20.8400001525879
"2017-11-24",0.955,0.048,0.769,0.184,21.0366668701172
