"Date","Comp","Negative","Neutral","Positive"
"2018-10-14","-0.481","0.127","0.758","0.115"
"2018-10-15","0.825","0.113","0.714","0.173"
"2018-10-16","0.905","0.087","0.731","0.182"
"2018-10-17","0.878","0","0.822","0.178"
"2018-10-18","0.272","0.087","0.812","0.101"
"2018-10-19","0.477","0.082","0.784","0.134"
"2018-10-20","0.822","0.052","0.852","0.096"
"2018-10-21","0.466","0.051","0.86","0.089"
"2018-10-22","0.968","0.053","0.746","0.201"
"2018-10-23","0.39","0.061","0.857","0.082"
"2018-10-24","0.918","0.086","0.742","0.172"
"2018-10-25","0.949","0.046","0.773","0.182"
"2018-10-26","0.622","0.131","0.694","0.175"
"2018-10-27","0.875","0.123","0.697","0.18"
"2018-10-28","-0.201","0.112","0.79","0.098"
"2018-10-29","0.952","0.048","0.804","0.148"
"2018-10-30","0.7","0.13","0.7","0.17"
"2018-10-31","0.718","0.056","0.826","0.118"
"2018-11-01","-0.708","0.083","0.879","0.038"
"2018-11-02","0.599","0.066","0.852","0.082"
"2018-11-03","0.802","0.074","0.804","0.122"
"2018-11-04","0.885","0.095","0.724","0.182"
"2018-11-05","-0.402","0.057","0.9","0.043"
"2018-11-06","-0.052","0.101","0.81","0.089"
"2018-11-07","0.827","0.037","0.791","0.172"
"2018-11-08","0.115","0.05","0.871","0.079"
"2018-11-09","-0.078","0.102","0.805","0.093"
"2018-11-10","-0.624","0.176","0.68","0.144"
"2018-11-11","0.963","0","0.846","0.154"
"2018-11-12","0.969","0.043","0.722","0.236"
"2018-11-13","0.105","0.123","0.758","0.12"
"2018-11-14","0.63","0.059","0.837","0.104"
"2018-11-15","0.67","0.018","0.896","0.086"
"2018-11-16","0.906","0.095","0.694","0.211"
"2018-11-17","0.421","0.116","0.731","0.153"
"2018-11-18","0.941","0.035","0.753","0.212"
"2018-11-19","-0.844","0.115","0.847","0.038"
"2018-11-20","0.973","0.026","0.729","0.245"
"2018-11-21","0.979","0","0.776","0.224"
"2018-11-22","-0.726","0.17","0.787","0.043"
"2018-11-23","0.952","0.051","0.782","0.167"
"2018-11-24","0.542","0.112","0.731","0.156"
"2018-11-25","0.893","0","0.804","0.196"
"2018-11-26","0.927","0.089","0.724","0.187"
"2018-11-27","-0.801","0.218","0.682","0.101"
"2018-11-28","0.465","0.064","0.88","0.056"
"2018-11-29","0.972","0.09","0.689","0.221"
"2018-11-30","-0.634","0.135","0.748","0.117"
"2018-12-01","-0.743","0.244","0.542","0.214"
"2018-12-02","0.844","0.037","0.856","0.107"
"2018-12-03","0.922","0.018","0.843","0.14"
"2018-12-04","0.34","0.037","0.885","0.079"
"2018-12-05","0.061","0.131","0.72","0.149"
"2018-12-06","0.907","0.075","0.812","0.113"
"2018-12-07","0.402","0","0.92","0.08"
"2018-12-08","0.802","0.047","0.851","0.102"
"2018-12-09","0.908","0.028","0.778","0.194"
"2018-12-10","-0.932","0.196","0.696","0.108"
"2018-12-11","-0.44","0.106","0.817","0.077"
"2018-12-12","0.957","0.046","0.721","0.233"
"2018-12-13","0.178","0.069","0.841","0.09"
"2018-12-14","0.875","0.103","0.717","0.18"
"2018-12-15","0.756","0.027","0.846","0.127"
"2018-12-16","0.974","0","0.754","0.246"
"2018-12-17","-0.936","0.197","0.679","0.123"
"2018-12-18","0.695","0.118","0.694","0.188"
"2018-12-19","0.625","0","0.864","0.136"
"2018-12-20","-0.454","0.135","0.73","0.135"
"2018-12-21","0.8","0.079","0.749","0.172"
"2018-12-22","0.88","0.047","0.809","0.144"
"2018-12-23","0.977","0.07","0.68","0.249"
"2018-12-24","0.908","0.051","0.722","0.227"
"2018-12-25","0.103","0.084","0.813","0.103"
"2018-12-26","-0.262","0.141","0.753","0.105"
"2018-12-27","-0.106","0.109","0.777","0.114"
"2018-12-28","0.944","0.036","0.748","0.216"
"2018-12-29","0.749","0.106","0.72","0.174"
"2018-12-30","-0.807","0.11","0.865","0.025"
"2018-12-31","-0.077","0.054","0.887","0.059"
"2019-01-01","0.178","0.047","0.872","0.081"
"2019-01-02","0.527","0.115","0.717","0.168"
"2019-01-03","0.891","0.093","0.691","0.215"
"2019-01-04","0.764","0.071","0.753","0.175"
"2019-01-05","0.98","0.064","0.731","0.204"
"2019-01-06","-0.057","0.157","0.693","0.15"
"2019-01-07","0.91","0.023","0.803","0.174"
"2019-01-08","-0.883","0.15","0.802","0.047"
"2019-01-09","0.966","0.064","0.765","0.171"
"2019-01-10","-0.827","0.117","0.838","0.046"
"2019-01-11","-0.499","0.13","0.761","0.11"
"2019-01-12","0.951","0.068","0.684","0.247"
"2019-01-13","0.906","0.054","0.817","0.128"
"2019-01-14","0.215","0.18","0.63","0.19"
"2019-01-15","0.542","0.152","0.641","0.207"
"2019-01-16","0.844","0.09","0.754","0.156"
"2019-01-17","0.951","0.068","0.745","0.188"
"2019-01-18","0.519","0.134","0.689","0.178"
"2019-01-19","0.805","0.062","0.805","0.133"
"2019-01-20","-0.975","0.261","0.633","0.106"
"2019-01-21","0.758","0.13","0.69","0.18"
"2019-01-22","0.933","0.055","0.785","0.16"
"2019-01-23","0.936","0.088","0.672","0.24"
"2019-01-24","-0.665","0.126","0.784","0.09"
"2019-01-25","0.586","0.155","0.667","0.178"
"2019-01-26","-0.288","0.112","0.797","0.091"
"2019-01-27","0.938","0.033","0.799","0.168"
"2019-01-28","-0.925","0.232","0.647","0.121"
"2019-01-29","0.202","0.091","0.821","0.089"
"2019-01-30","0.637","0.131","0.708","0.161"
"2019-01-31","0.944","0.071","0.757","0.172"
"2019-02-01","0.778","0.11","0.725","0.165"
"2019-02-02","0.823","0.095","0.724","0.181"
"2019-02-03","0.718","0.072","0.828","0.1"
"2019-02-04","0.691","0.116","0.739","0.146"
"2019-02-05","0.296","0.089","0.804","0.107"
"2019-02-06","0.494","0.038","0.874","0.089"
"2019-02-07","0.818","0.05","0.831","0.118"
"2019-02-08","-0.718","0.16","0.738","0.102"
"2019-02-09","0.952","0.098","0.599","0.303"
"2019-02-10","0.572","0.049","0.83","0.121"
"2019-02-11","-0.128","0.063","0.89","0.047"
"2019-02-12","0.949","0","0.831","0.169"
"2019-02-13","0.382","0.052","0.86","0.087"
"2019-02-14","0.937","0","0.844","0.156"
"2019-02-15","-0.202","0.067","0.86","0.073"
"2019-02-16","0.968","0.075","0.701","0.224"
"2019-02-17","0.869","0.077","0.775","0.148"
"2019-02-18","0.904","0.074","0.77","0.156"
"2019-02-19","-0.876","0.159","0.723","0.118"
"2019-02-20","-0.185","0.163","0.72","0.118"
"2019-02-21","0.052","0.057","0.884","0.059"
"2019-02-22","0.318","0.04","0.893","0.067"
"2019-02-23","0.691","0.108","0.719","0.173"
"2019-02-24","0.979","0.063","0.739","0.199"
"2019-02-25","0.16","0.036","0.921","0.043"
"2019-02-26","-0.944","0.16","0.724","0.115"
"2019-02-27","-0.178","0.083","0.84","0.076"
"2019-02-28","0.599","0.076","0.779","0.145"
"2019-03-01","-0.361","0.138","0.742","0.12"
"2019-03-02","0.405","0.052","0.885","0.063"
"2019-03-03","0.802","0.068","0.759","0.172"
"2019-03-04","-0.272","0.071","0.864","0.065"
"2019-03-05","-0.96","0.181","0.719","0.101"
"2019-03-06","-0.765","0.12","0.835","0.046"
"2019-03-07","0.517","0.07","0.849","0.081"
"2019-03-08","-0.226","0.08","0.856","0.064"
"2019-03-09","-0.389","0.077","0.862","0.06"
"2019-03-10","-0.25","0.129","0.747","0.124"
"2019-03-11","0.886","0.081","0.679","0.24"
"2019-03-12","0.827","0.089","0.757","0.154"
"2019-03-13","0.337","0.125","0.731","0.144"
"2019-03-14","-0.444","0.149","0.718","0.133"
"2019-03-15","-0.893","0.185","0.727","0.088"
"2019-03-16","-0.727","0.144","0.792","0.063"
"2019-03-17","-0.32","0.16","0.689","0.151"
"2019-03-18","-0.402","0.093","0.843","0.065"
"2019-03-19","0.923","0.137","0.663","0.2"
"2019-03-20","-0.866","0.202","0.651","0.147"
"2019-03-21","0.907","0.099","0.732","0.169"
"2019-03-22","0.578","0","0.923","0.077"
"2019-03-23","0.556","0.118","0.737","0.145"
"2019-03-24","-0.78","0.129","0.783","0.088"
"2019-03-25","-0.153","0.13","0.746","0.123"
"2019-03-26","-0.538","0.108","0.819","0.073"
"2019-03-27","-0.925","0.158","0.771","0.071"
"2019-03-28","0.599","0.102","0.759","0.139"
"2019-03-29","-0.34","0.089","0.86","0.05"
"2019-03-30","0.789","0.134","0.67","0.196"
"2019-03-31","0.866","0.085","0.767","0.148"
"2019-04-01","-0.691","0.158","0.757","0.086"
"2019-04-02","0.361","0.051","0.881","0.068"
"2019-04-03","0.67","0.036","0.862","0.103"
"2019-04-04","-0.822","0.133","0.787","0.08"
"2019-04-05","-0.599","0.14","0.807","0.053"
"2019-04-06","0.915","0.075","0.76","0.165"
"2019-04-07","0.66","0.12","0.701","0.18"
"2019-04-08","0.318","0.024","0.907","0.069"
"2019-04-09","0.872","0.025","0.858","0.116"
"2019-04-10","-0.906","0.125","0.829","0.046"
"2019-04-11","0.836","0.052","0.847","0.101"
"2019-04-12","0.924","0.113","0.701","0.186"
"2019-04-13","0.947","0.057","0.746","0.197"
"2019-04-14","0.706","0.031","0.88","0.089"
"2019-04-15","0.926","0.036","0.789","0.175"
"2019-04-16","0.971","0.07","0.759","0.17"
"2019-04-17","0.818","0.025","0.852","0.124"
"2019-04-18","-0.915","0.21","0.637","0.153"
"2019-04-19","0.938","0.06","0.689","0.25"
"2019-04-20","0.969","0.02","0.736","0.244"
"2019-04-21","-0.807","0.178","0.665","0.156"
"2019-04-22","0.318","0.098","0.802","0.1"
"2019-04-23","0.592","0.156","0.649","0.195"
"2019-04-24","-0.077","0.042","0.91","0.047"
"2019-04-25","0.931","0.075","0.719","0.207"
"2019-04-26","0.848","0.051","0.8","0.149"
"2019-04-27","0.936","0.04","0.795","0.165"
"2019-04-28","0.859","0.085","0.715","0.2"
"2019-04-29","0.807","0.091","0.733","0.176"
"2019-04-30","0.813","0.045","0.812","0.143"
"2019-05-01","0.832","0.116","0.732","0.152"
"2019-05-02","-0.967","0.236","0.705","0.059"
"2019-05-03","-0.079","0.095","0.816","0.088"
"2019-05-04","0.625","0.128","0.718","0.153"
"2019-05-05","-0.165","0.111","0.776","0.113"
"2019-05-06","0.89","0.075","0.779","0.146"
"2019-05-07","0.947","0.032","0.805","0.163"
"2019-05-08","0.923","0.081","0.759","0.16"
"2019-05-09","0.912","0.037","0.787","0.176"
"2019-05-10","-0.656","0.116","0.784","0.1"
"2019-05-11","0.543","0.105","0.765","0.13"
"2019-05-12","0.884","0.061","0.793","0.146"
"2019-05-13","-0.698","0.157","0.737","0.106"
"2019-05-14","0.955","0.031","0.823","0.146"
"2019-05-15","0.623","0.115","0.737","0.148"
"2019-05-16","-0.66","0.193","0.644","0.162"
"2019-05-17","0.296","0.1","0.786","0.114"
"2019-05-18","0.984","0.037","0.778","0.185"
"2019-05-19","0.877","0.123","0.68","0.197"
"2019-05-20","0.988","0.036","0.691","0.272"
"2019-05-21","-0.94","0.172","0.781","0.047"
"2019-05-22","0.945","0.031","0.731","0.237"
"2019-05-23","0.887","0.097","0.694","0.209"
"2019-05-24","-0.649","0.185","0.703","0.111"
"2019-05-25","-0.516","0.175","0.679","0.146"
"2019-05-26","0.735","0.088","0.767","0.144"
"2019-05-27","-0.758","0.135","0.829","0.035"
"2019-05-28","0.788","0.108","0.728","0.163"
"2019-05-29","0.458","0.149","0.659","0.191"
"2019-05-30","0.934","0.091","0.725","0.185"
"2019-05-31","0.898","0","0.855","0.145"
"2019-06-01","0.937","0.034","0.712","0.254"
"2019-06-02","0.878","0.183","0.533","0.284"
"2019-06-03","0.052","0.064","0.862","0.074"
"2019-06-04","-0.659","0.109","0.801","0.09"
"2019-06-05","0.813","0.019","0.882","0.099"
"2019-06-06","0.919","0.092","0.741","0.167"
"2019-06-07","0.926","0.084","0.714","0.203"
"2019-06-08","0.965","0.051","0.567","0.381"
"2019-06-09","0.496","0.183","0.609","0.208"
"2019-06-10","0.867","0.026","0.853","0.121"
"2019-06-11","0.743","0.077","0.758","0.165"
"2019-06-12","0.974","0.047","0.723","0.23"
"2019-06-13","0.875","0.127","0.673","0.2"
"2019-06-14","0.813","0.125","0.706","0.168"
"2019-06-15","0.956","0.028","0.757","0.214"
"2019-06-16","0.902","0.086","0.737","0.177"
"2019-06-17","0.953","0.059","0.623","0.317"
"2019-06-18","-0.228","0.053","0.909","0.037"
"2019-06-19","-0.511","0.095","0.851","0.054"
"2019-06-20","0.991","0.053","0.652","0.296"
"2019-06-21","0.625","0.081","0.814","0.105"
"2019-06-22","-0.827","0.28","0.495","0.225"
"2019-06-23","0.827","0.012","0.902","0.086"
"2019-06-24","0.494","0.104","0.774","0.122"
"2019-06-25","0.7","0.092","0.782","0.127"
"2019-06-26","0.818","0.097","0.766","0.136"
"2019-06-27","-0.028","0.024","0.953","0.023"
"2019-06-28","0.922","0.11","0.71","0.179"
"2019-06-29","0.949","0","0.797","0.203"
"2019-06-30","0.226","0.112","0.746","0.142"
"2019-07-01","0.941","0.089","0.649","0.262"
"2019-07-02","0.113","0.115","0.758","0.128"
"2019-07-03","-0.791","0.178","0.685","0.137"
"2019-07-04","0.978","0.059","0.742","0.199"
"2019-07-05","0.613","0.101","0.754","0.145"
"2019-07-06","0.178","0.065","0.845","0.091"
"2019-07-07","0.572","0.021","0.911","0.068"
"2019-07-08","-0.838","0.114","0.823","0.063"
"2019-07-09","-0.92","0.162","0.739","0.099"
"2019-07-10","0.052","0.034","0.915","0.051"
"2019-07-11","-0.743","0.115","0.856","0.029"
"2019-07-12","-0.25","0.079","0.855","0.066"
"2019-07-13","0.918","0.115","0.599","0.286"
"2019-07-14","-0.761","0.135","0.788","0.077"
"2019-07-15","0.572","0.055","0.852","0.093"
"2019-07-16","-0.382","0.115","0.824","0.061"
"2019-07-17","0.7","0.118","0.719","0.164"
"2019-07-18","0.634","0.123","0.73","0.146"
"2019-07-19","0.852","0.069","0.728","0.203"
"2019-07-20","-0.968","0.248","0.649","0.103"
"2019-07-21","0.542","0.015","0.929","0.056"
"2019-07-22","0.901","0.041","0.811","0.148"
"2019-07-23","0.718","0.088","0.787","0.126"
"2019-07-24","0.459","0.055","0.836","0.109"
"2019-07-25","0.459","0.045","0.853","0.103"
"2019-07-26","-0.71","0.159","0.704","0.138"
"2019-07-27","0.913","0.083","0.707","0.21"
"2019-07-28","0.832","0.132","0.67","0.198"
"2019-07-29","0.906","0.04","0.844","0.116"
"2019-07-30","-0.478","0.15","0.718","0.132"
"2019-07-31","-0.226","0.138","0.744","0.118"
"2019-08-01","0.912","0.07","0.738","0.192"
"2019-08-02","0.961","0.062","0.762","0.175"
"2019-08-03","0.39","0.063","0.837","0.1"
"2019-08-04","0.945","0","0.782","0.218"
"2019-08-05","-0.802","0.119","0.823","0.057"
"2019-08-06","-0.964","0.246","0.69","0.064"
"2019-08-07","0.926","0.113","0.728","0.159"
"2019-08-08","0.527","0.076","0.816","0.108"
"2019-08-09","-0.751","0.143","0.758","0.099"
"2019-08-10","0.226","0.159","0.662","0.179"
"2019-08-11","0.772","0.061","0.799","0.141"
"2019-08-12","0.981","0.053","0.685","0.262"
"2019-08-13","0.932","0.075","0.672","0.252"
"2019-08-14","-0.796","0.104","0.896","0"
"2019-08-15","-0.765","0.151","0.788","0.061"
"2019-08-16","-0.599","0.121","0.806","0.073"
"2019-08-17","0.891","0","0.823","0.177"
"2019-08-18","0.026","0.211","0.558","0.23"
"2019-08-19","0.625","0","0.939","0.061"
"2019-08-20","0.94","0.059","0.728","0.213"
"2019-08-21","0.354","0.09","0.811","0.099"
"2019-08-22","-0.527","0.093","0.867","0.04"
"2019-08-23","0.202","0.043","0.88","0.077"
"2019-08-24","-0.727","0.101","0.864","0.035"
"2019-08-25","0.661","0.138","0.689","0.173"
"2019-08-26","-0.477","0.13","0.775","0.095"
"2019-08-27","0.178","0.095","0.821","0.084"
"2019-08-28","-0.649","0.138","0.748","0.113"
"2019-08-29","0.421","0.072","0.827","0.101"
"2019-08-30","0.485","0.151","0.678","0.171"
"2019-08-31","-0.75","0.086","0.89","0.024"
"2019-09-01","0.879","0.113","0.671","0.216"
"2019-09-02","0.836","0","0.889","0.111"
"2019-09-03","-0.681","0.083","0.868","0.049"
"2019-09-04","0.202","0.093","0.805","0.102"
"2019-09-05","0.822","0.028","0.876","0.096"
"2019-09-06","-0.542","0.127","0.799","0.074"
"2019-09-07","0.981","0.063","0.681","0.256"
"2019-09-08","-0.862","0.188","0.704","0.108"
"2019-09-09","0.92","0","0.88","0.12"
"2019-09-10","0.81","0.107","0.746","0.147"
"2019-09-11","0","0","1","0"
"2019-09-12","0.153","0","0.985","0.015"
"2019-09-13","0.856","0.08","0.779","0.141"
"2019-09-14","0.935","0.015","0.804","0.181"
"2019-09-15","-0.918","0.208","0.662","0.131"
"2019-09-16","-0.861","0.163","0.721","0.116"
"2019-09-17","0.878","0.086","0.745","0.17"
"2019-09-18","-0.649","0.125","0.817","0.057"
"2019-09-19","0.856","0.054","0.812","0.134"
"2019-09-20","-0.202","0.087","0.829","0.083"
"2019-09-21","0.963","0.063","0.734","0.203"
"2019-09-22","0.97","0.118","0.646","0.235"
"2019-09-23","0.875","0.085","0.737","0.178"
"2019-09-24","-0.914","0.203","0.659","0.139"
"2019-09-25","0.869","0.071","0.793","0.136"
"2019-09-26","0.827","0.034","0.867","0.1"
"2019-09-27","-0.318","0.168","0.68","0.152"
"2019-09-28","0.955","0","0.843","0.157"
"2019-09-29","-0.778","0.116","0.884","0"
"2019-09-30","0.625","0.073","0.825","0.102"
"2019-10-01","0.888","0.018","0.884","0.099"
"2019-10-02","0.71","0.083","0.763","0.154"
"2019-10-03","0.853","0.052","0.85","0.098"
"2019-10-04","0.934","0.074","0.751","0.175"
"2019-10-05","-0.902","0.165","0.765","0.071"
"2019-10-06","0.949","0.041","0.823","0.136"
"2019-10-07","0.331","0.136","0.716","0.148"
"2019-10-08","0.138","0.074","0.832","0.095"
"2019-10-09","0.657","0.092","0.804","0.104"
"2019-10-10","0.84","0.08","0.782","0.138"
"2019-10-11","0.976","0.114","0.629","0.257"
"2019-10-12","0.727","0.1","0.771","0.129"
"2019-10-13","0.798","0.075","0.805","0.12"
"2019-10-14","0.153","0.124","0.743","0.133"
"2019-10-15","0.973","0.098","0.674","0.228"
"2019-10-16","0","0.079","0.841","0.079"
"2019-10-17","0.859","0","0.894","0.106"
"2019-10-18","0.944","0","0.848","0.152"
"2019-10-19","0.91","0.03","0.79","0.18"
"2019-10-20","0.938","0.089","0.697","0.214"
"2019-10-21","0.941","0.082","0.731","0.186"
"2019-10-22","0.649","0.025","0.874","0.101"
"2019-10-23","0.67","0.076","0.795","0.13"
"2019-10-24","0.858","0.071","0.807","0.122"
"2019-10-25","0.128","0.03","0.934","0.036"
"2019-10-26","0.859","0.036","0.794","0.17"
"2019-10-27","-0.785","0.142","0.757","0.101"
"2019-10-28","0.95","0.086","0.752","0.162"
"2019-10-29","-0.7","0.168","0.714","0.118"
"2019-10-30","0.89","0.124","0.64","0.236"
"2019-10-31","-0.772","0.11","0.874","0.016"
"2019-11-01","0.103","0.104","0.785","0.112"
"2019-11-02","0.957","0.047","0.756","0.197"
"2019-11-03","0.537","0.056","0.852","0.092"
"2019-11-04","0.957","0.088","0.65","0.262"
"2019-11-05","0.361","0.014","0.956","0.031"
"2019-11-06","-0.053","0.09","0.831","0.08"
"2019-11-07","-0.853","0.144","0.805","0.05"
"2019-11-08","0.965","0.086","0.725","0.189"
"2019-11-09","0.604","0.104","0.782","0.114"
"2019-11-10","0.896","0.093","0.735","0.172"
"2019-11-11","-0.852","0.184","0.698","0.118"
"2019-11-12","0.923","0.055","0.802","0.142"
"2019-11-13","0.318","0.089","0.82","0.091"
"2019-11-14","0.296","0.052","0.887","0.062"
"2019-11-15","0.25","0.081","0.826","0.093"
"2019-11-16","0.382","0.102","0.782","0.117"
"2019-11-17","0.758","0","0.91","0.09"
"2019-11-18","-0.751","0.239","0.627","0.134"
"2019-11-19","0.96","0.037","0.816","0.146"
"2019-11-20","0.34","0.139","0.694","0.167"
"2019-11-21","0.727","0.069","0.8","0.131"
"2019-11-22","0.984","0.036","0.68","0.284"
"2019-11-23","0.718","0.059","0.814","0.127"
"2019-11-24","0.909","0","0.827","0.173"
"2019-11-25","0.862","0.024","0.849","0.127"
"2019-11-26","0.572","0.061","0.832","0.106"
"2019-11-27","0.13","0.114","0.776","0.11"
"2019-11-28","-0.962","0.173","0.785","0.042"
"2019-11-29","-0.487","0.094","0.838","0.069"
"2019-11-30","-0.511","0.06","0.902","0.037"
"2019-12-01","0.927","0.054","0.711","0.235"
"2019-12-02","0.421","0.062","0.85","0.088"
"2019-12-03","0.25","0.074","0.842","0.084"
"2019-12-04","0.918","0.095","0.712","0.194"
"2019-12-05","0.793","0.059","0.82","0.121"
"2019-12-06","0.923","0.106","0.702","0.192"
"2019-12-07","-0.954","0.181","0.743","0.076"
"2019-12-08","0.965","0.031","0.765","0.203"
"2019-12-09","0.291","0.046","0.899","0.055"
"2019-12-10","0.718","0","0.942","0.058"
"2019-12-11","0.612","0.055","0.845","0.099"
"2019-12-12","0.934","0.062","0.777","0.161"
"2019-12-13","-0.813","0.142","0.8","0.059"
"2019-12-14","0.668","0.111","0.775","0.114"
"2019-12-15","0.906","0","0.862","0.138"
"2019-12-16","0.943","0.032","0.769","0.199"
"2019-12-17","0.202","0.078","0.831","0.092"
"2019-12-18","-0.916","0.236","0.666","0.097"
"2019-12-19","0.758","0.039","0.863","0.098"
"2019-12-20","0.567","0.118","0.74","0.141"
"2019-12-21","0.975","0.055","0.68","0.266"
"2019-12-22","0.885","0.028","0.824","0.148"
"2019-12-23","0.296","0.022","0.925","0.053"
"2019-12-24","0.916","0.117","0.712","0.171"
"2019-12-25","0.572","0.024","0.899","0.077"
"2019-12-26","0.862","0.057","0.768","0.175"
"2019-12-27","0.844","0.072","0.726","0.202"
"2019-12-28","0.937","0.072","0.676","0.253"
"2019-12-29","-0.178","0.019","0.968","0.013"
"2019-12-30","0.836","0.045","0.825","0.13"
